TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),EVI,NDVI,average humidity (%),total rainfall (mm),average pressure (kPa),total radiation (W/m2),average temperature (oC),average windspeed (m/s),min windspeed (m/s),max windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2018-10-08,18.2,27.55,37.55,0.13,0.2341,82.75,0.02,87.618,3197.94,22.2,0.66,0.31,1.14,0,0,1,0,0,0,0,0
2018-10-09,6.1,10.22,16.71,0.13,0.2341,83.83,0.1,87.531,4069.43,22.75,0.66,0.23,1.62,0,0,0,0,1,0,0,0
2018-10-10,6.65,11.19,23.85,0.13,0.2341,91.42,4.33,87.654,2775.5,20.77,0.71,0.25,1.4,1,0,0,0,0,0,0,0
2018-10-11,9.23,15.43,26.52,0.13,0.2341,85.33,1.15,87.67200000000001,3241.78,21.29,0.68,0.26,1.15,1,0,0,0,0,0,0,0
2018-10-12,10.32,16.94,27.32,0.13,0.2341,86.71,0.48,87.682,1810.97,20.31,0.6,0.21,1.32,1,0,0,0,0,0,0,0
2018-10-13,19.58,31.09,45.19,0.13,0.2341,80.58,0.07,87.63,4507.94,22.82,0.75,0.2,1.36,1,0,0,0,0,0,0,0
2018-10-14,4.96,8.31,12.55,0.13,0.2341,88.54,48.23,87.789,2300.38,20.16,1.01,0.0,9.2,0,0,0,0,0,1,0,0
2018-10-15,7.16,11.64,19.79,0.13,0.2341,83.54,0.0,87.78200000000001,3640.5,21.76,0.7,0.21,1.28,0,0,0,0,0,1,0,0
2018-10-16,9.42,15.4,23.92,0.13,0.2341,82.63,19.77,87.74700000000001,3581.35,21.86,1.0,0.23,10.48,0,0,0,0,0,1,0,0
2018-10-17,5.92,9.81,17.54,0.13,0.2341,83.04,1.81,87.589,3494.6,22.37,0.73,0.32,1.26,0,0,0,0,0,1,0,0
2018-10-18,6.4,10.72,18.02,0.13,0.2341,82.88,0.0,87.572,3230.95,21.36,0.67,0.24,1.63,0,0,0,0,0,1,0,0
2018-10-19,5.2,8.46,14.67,0.13,0.2341,89.67,0.09,87.72399999999999,2220.65,19.91,0.81,0.45,1.04,1,0,0,0,0,0,0,0
2018-10-20,4.91,8.42,10.42,0.13,0.2341,82.5,0.45,87.70299999999999,4534.44,22.23,0.69,0.22,1.21,0,0,0,0,1,0,0,0
2018-10-21,7.21,12.2,15.27,0.13,0.2341,78.46,4.13,87.63,5659.36,23.42,0.83,0.29,1.46,0,0,0,0,1,0,0,0
2018-10-22,4.88,8.32,12.17,0.13,0.2341,70.38,0.0,87.624,5803.29,23.77,0.94,0.21,1.88,0,0,0,0,1,0,0,0
2018-10-23,6.96,11.59,16.7,0.13,0.2341,74.13,17.27,87.74600000000001,5562.18,23.18,0.95,0.0,1.92,0,0,0,0,0,1,0,0
2018-10-24,4.26,7.125,10.555,0.13,0.2341,78.0,2.33,87.678,4384.98,23.16,2.71,0.0,32.62,0,0,0,0,1,0,0,0
2018-10-25,4.26,7.125,10.555,0.13,0.2341,91.13,34.35,87.715,2094.59,20.51,1.85,0.0,22.1,0,0,0,0,0,1,0,0
2018-10-26,4.26,7.125,10.555,0.13,0.2341,84.67,13.84,87.77799999999999,4273.73,21.93,0.89,0.35,1.61,0,0,0,0,1,0,0,0
2018-10-27,4.26,7.125,10.555,0.13,0.2341,83.38,6.74,87.81,3612.22,22.41,1.02,0.67,1.61,0,0,0,0,0,1,0,0
2018-10-28,1.56,2.66,4.41,0.13,0.2341,76.58,2.3,87.75200000000001,4967.7,22.98,0.7,0.37,1.15,0,0,0,0,0,1,0,0
2018-10-29,3.3,5.65,9.03,0.13,0.2341,78.83,0.25,87.62799999999999,4459.35,23.06,0.97,0.36,2.29,0,0,0,0,0,1,0,0
2018-10-30,5.46,9.23,11.93,0.13,0.2341,86.25,44.93,87.57600000000001,3082.72,21.96,0.78,0.3,1.85,0,0,0,0,0,1,0,0
2018-10-31,4.06,6.7,8.77,0.13,0.2341,84.21,4.13,87.57,2576.05,21.58,0.69,0.28,1.8,0,0,0,0,0,0,1,0
2018-11-01,4.83,8.09,10.47,0.1963,0.3466,82.79,1.35,87.604,2828.78,21.46,0.88,0.3,2.07,0,0,0,0,1,0,0,0
2018-11-02,3.98,6.56,9.44,0.1963,0.3466,78.38,7.8,87.573,5318.15,23.19,0.7,0.24,1.17,0,0,0,0,1,0,0,0
2018-11-03,5.38,8.73,13.5,0.1963,0.3466,84.54,7.14,87.596,2907.88,22.08,0.62,0.26,1.22,0,0,0,0,0,1,0,0
2018-11-04,8.47,13.73,18.57,0.1963,0.3466,90.42,5.0,87.633,2375.95,21.0,0.63,0.31,1.17,0,0,1,0,0,0,0,0
2018-11-05,8.33,13.54,18.13,0.1963,0.3466,80.29,0.07,87.561,3968.53,22.74,0.74,0.19,1.57,0,0,0,0,1,0,0,0
2018-11-06,11.72,19.53,25.85,0.1963,0.3466,80.33,0.0,87.54700000000001,3843.58,22.7,0.62,0.28,1.12,0,0,0,0,0,1,0,0
2018-11-07,12.35,20.64,32.63,0.1963,0.3466,74.58,0.0,87.617,3935.9,23.98,0.81,0.28,1.89,0,0,0,0,0,1,0,0
2018-11-08,7.51,12.61,20.37,0.1963,0.3466,79.42,19.32,87.671,4653.88,22.74,0.76,0.29,1.55,1,0,0,0,0,0,0,0
2018-11-09,10.42,15.41,20.68,0.1963,0.3466,80.83,11.39,87.681,4057.21,21.9,1.03,0.36,2.44,0,0,0,0,0,1,0,0
2018-11-10,7.74,12.76,20.66,0.1963,0.3466,86.38,0.0,87.71799999999999,2318.92,21.12,0.84,0.36,1.21,1,0,0,0,0,0,0,0
2018-11-11,5.41,8.97,12.49,0.1963,0.3466,90.0,35.71,87.76700000000001,3025.11,20.65,2.04,0.0,28.34,0,0,0,0,0,1,0,0
2018-11-12,3.32,5.69,7.58,0.1963,0.3466,81.21,4.12,87.59700000000001,5403.87,23.07,0.92,0.28,1.49,0,0,0,0,1,0,0,0
2018-11-13,4.04,7.18,10.8,0.1963,0.3466,79.29,20.02,87.523,4295.44,22.64,0.87,0.0,2.07,0,0,0,0,0,1,0,0
2018-11-14,6.26,11.41,19.14,0.1963,0.3466,76.5,0.0,87.397,5205.46,23.78,1.12,0.3,2.89,0,0,0,0,0,1,0,0
2018-11-15,6.93,12.49,16.87,0.1963,0.3466,80.83,3.49,87.54,3022.36,22.52,1.17,0.33,3.14,0,0,0,0,0,1,0,0
2018-11-16,5.57,9.83,14.89,0.1963,0.3466,81.38,0.32,87.70700000000001,3215.17,22.54,0.93,0.44,2.06,0,0,0,0,0,1,0,0
2018-11-17,6.76,12.12,16.79,0.1963,0.3466,82.17,6.35,87.705,3282.16,22.8,1.15,0.4,2.48,0,0,0,0,0,1,0,0
2018-11-18,3.43,6.04,8.23,0.1963,0.3466,81.17,26.32,87.743,4053.65,22.42,0.88,0.5,1.58,0,0,0,0,1,0,0,0
2018-11-19,5.86,10.53,14.75,0.1963,0.3466,79.5,0.82,87.63,4089.4,23.32,0.73,0.32,1.19,0,0,0,0,0,1,0,0
2018-11-20,6.66,11.77,14.93,0.1963,0.3466,80.0,12.11,87.64,4630.45,23.45,0.7,0.29,1.29,0,0,0,0,1,0,0,0
2018-11-21,10.4,19.01,23.14,0.1963,0.3466,76.21,0.05,87.634,4508.37,23.77,0.67,0.31,1.31,0,0,0,0,1,0,0,0
2018-11-22,9.27,16.97,20.17,0.1963,0.3466,79.83,0.02,87.641,4369.34,23.47,1.13,0.46,2.64,0,0,0,0,1,0,0,0
2018-11-23,7.86,13.69,16.91,0.1963,0.3466,83.67,0.09,87.64299999999999,2820.5,22.5,0.73,0.37,1.18,0,0,0,0,1,0,0,0
2018-11-24,6.77,12.07,14.61,0.1963,0.3466,80.29,0.07,87.695,3845.44,23.11,0.87,0.44,1.7,0,0,0,0,1,0,0,0
2018-11-25,4.39,7.87,9.53,0.1963,0.3466,83.79,0.14,87.64200000000001,4334.46,23.41,0.9,0.37,1.75,0,0,0,0,1,0,0,0
2018-11-26,6.83,11.93,14.43,0.1963,0.3466,77.83,0.06,87.55799999999999,4034.99,23.69,0.98,0.31,2.02,0,0,0,0,1,0,0,0
2018-11-27,8.13,15.15,18.65,0.1963,0.3466,73.5,0.04,87.551,4916.73,24.45,1.02,0.22,1.98,0,0,0,0,1,0,0,0
2018-11-28,8.12,14.7,18.22,0.1963,0.3466,73.38,0.0,87.544,4716.37,24.39,0.98,0.27,2.07,0,0,0,0,1,0,0,0
2018-11-29,5.05,8.445,10.205,0.1963,0.3466,70.54,0.0,87.478,5049.9,24.65,0.95,0.26,2.08,0,0,0,0,0,1,0,0
2018-11-30,5.05,8.445,10.205,0.1963,0.3466,60.67,0.0,87.435,5149.88,24.98,2.05,0.51,3.44,0,0,0,0,0,1,0,0
2018-12-01,1.98,2.19,2.19,0.184,0.3233,65.04,0.0,87.456,4382.59,24.27,2.38,0.5,3.96,0,0,0,0,0,1,0,0
2018-12-02,8.92,14.03,15.31,0.184,0.3233,74.67,0.59,87.46,3712.15,23.8,1.65,0.28,3.86,0,0,0,0,0,1,0,0
2018-12-03,2.35,3.37,3.6,0.184,0.3233,82.92,10.41,87.444,3224.91,21.57,0.86,0.32,1.35,1,0,0,0,0,0,0,0
2018-12-04,5.25,8.31,8.92,0.184,0.3233,87.33,4.75,87.602,2449.84,21.3,0.57,0.2,0.89,0,0,0,0,0,1,0,0
2018-12-05,5.54,9.11,9.9,0.184,0.3233,85.54,0.02,87.661,3367.12,22.21,0.68,0.35,1.41,0,0,0,0,1,0,0,0
2018-12-06,4.33,7.29,8.05,0.184,0.3233,88.54,24.39,87.605,2505.44,21.68,1.11,0.0,6.65,0,0,0,0,1,0,0,0
2018-12-07,7.7,12.36,13.45,0.184,0.3233,77.42,0.12,87.432,4025.98,24.34,0.98,0.4,1.92,0,0,0,0,0,1,0,0
2018-12-08,5.67,8.34,8.86,0.184,0.3233,76.25,15.38,87.62299999999999,3762.12,23.56,1.34,0.48,4.21,0,0,0,0,0,1,0,0
2018-12-09,7.68,9.85,10.21,0.184,0.3233,91.79,0.95,87.881,2209.51,19.78,0.88,0.38,1.55,0,0,0,0,0,1,0,0
2018-12-10,9.57,12.39,12.73,0.184,0.3233,85.79,5.21,87.932,2585.12,21.1,0.75,0.37,1.27,0,0,0,0,0,1,0,0
2018-12-11,4.97,6.81,6.99,0.184,0.3233,98.29,17.84,88.014,757.54,17.91,1.01,0.73,1.55,0,0,0,0,0,1,0,0
2018-12-12,4.43,6.09,6.24,0.184,0.3233,83.33,0.04,87.92299999999999,3272.1,22.01,0.86,0.52,1.12,0,0,0,0,0,1,0,0
2018-12-13,4.14,5.38,5.48,0.184,0.3233,86.88,0.0,87.954,1994.96,21.42,0.65,0.4,0.97,0,0,0,0,1,0,0,0
2018-12-14,4.11,4.98,5.02,0.184,0.3233,83.46,0.0,87.89,3769.41,22.44,0.86,0.4,1.38,0,0,0,0,1,0,0,0
2018-12-15,1.49,1.65,1.65,0.184,0.3233,85.54,38.67,87.87299999999999,3753.42,22.02,0.89,0.4,1.94,0,0,0,0,1,0,0,0
2018-12-16,1.545,1.76,1.76,0.184,0.3233,81.71,0.54,87.838,4138.06,21.32,1.9,0.0,23.31,0,0,0,0,1,0,0,0
2018-12-17,1.545,1.76,1.76,0.184,0.3233,75.92,0.07,87.76299999999999,4934.68,23.9,1.78,0.51,4.25,0,0,0,0,0,1,0,0
2018-12-18,1.545,1.76,1.76,0.184,0.3233,85.46,0.33,87.71700000000001,1833.93,22.34,0.89,0.53,1.35,0,0,0,0,1,0,0,0
2018-12-19,1.545,1.76,1.76,0.184,0.3233,82.71,0.29,87.71700000000001,2154.82,22.74,1.3,0.38,3.41,0,0,0,0,0,1,0,0
2018-12-20,1.545,1.76,1.76,0.184,0.3233,86.92,0.97,87.68700000000001,1546.35,21.25,0.74,0.27,1.22,0,0,0,0,1,0,0,0
2018-12-21,1.545,1.76,1.76,0.184,0.3233,83.83,3.42,87.618,3013.8,22.34,1.47,0.29,3.74,0,0,0,0,0,1,0,0
2018-12-22,1.545,1.76,1.76,0.184,0.3233,80.92,0.11,87.501,4209.52,23.32,1.44,0.61,2.47,0,0,0,0,0,1,0,0
2018-12-23,1.545,1.76,1.76,0.184,0.3233,88.0,0.54,87.579,1204.27,20.92,0.76,0.41,1.35,0,0,0,0,0,1,0,0
2018-12-24,1.545,1.76,1.76,0.184,0.3233,83.38,0.81,87.60600000000001,3880.76,22.61,1.59,0.58,3.97,0,0,0,0,1,0,0,0
2018-12-25,1.545,1.76,1.76,0.184,0.3233,82.21,0.19,87.60799999999999,3730.86,22.74,1.02,0.52,1.81,0,0,0,0,1,0,0,0
2018-12-26,1.545,1.76,1.76,0.184,0.3233,80.88,0.15,87.63,4824.01,24.02,1.69,0.87,2.9,0,0,0,0,0,1,0,0
2018-12-27,1.545,1.76,1.76,0.184,0.3233,76.83,0.11,87.59899999999999,4630.73,23.92,1.25,0.6,1.78,0,0,0,0,0,1,0,0
2018-12-28,1.545,1.76,1.76,0.184,0.3233,76.63,0.18,87.625,3862.07,23.9,1.88,0.38,3.8,0,0,0,0,0,1,0,0
2018-12-29,1.545,1.76,1.76,0.184,0.3233,83.67,5.43,87.675,2808.7,21.24,1.15,0.41,3.6,0,0,0,0,0,1,0,0
2018-12-30,1.545,1.76,1.76,0.184,0.3233,75.67,0.0,87.68799999999999,4810.0,23.57,2.03,0.45,4.09,0,0,0,0,0,1,0,0
2018-12-31,1.6,1.87,1.87,0.184,0.3233,78.29,0.0,87.71600000000001,4296.84,23.44,1.77,0.43,3.8,0,0,0,0,0,1,0,0
2019-01-01,0.87,0.99,0.99,0.2,0.3491,79.17,20.11,87.805,4515.33,22.74,1.79,0.0,4.77,0,0,0,0,0,1,0,0
2019-01-02,1.74,1.99,2.0,0.2,0.3491,84.79,18.68,87.781,4294.26,22.27,0.92,0.39,1.48,0,0,0,0,1,0,0,0
2019-01-03,9.4,16.73,20.85,0.2,0.3491,76.5,8.34,87.68700000000001,3302.22,23.4,1.13,0.25,3.73,0,0,0,0,1,0,0,0
2019-01-04,19.28,32.88,43.52,0.2,0.3491,81.83,18.47,87.689,4347.27,22.61,1.21,0.0,3.84,0,0,0,0,0,1,0,0
2019-01-05,6.36,11.28,16.65,0.2,0.3491,73.0,0.1,87.666,5034.16,24.27,4.72,0.0,36.91,0,0,0,0,0,1,0,0
2019-01-06,12.61,21.92,29.85,0.2,0.3491,66.75,0.0,87.57600000000001,4612.63,24.76,2.11,0.55,4.24,0,0,0,0,0,1,0,0
2019-01-07,10.61,19.63,34.39,0.2,0.3491,65.58,0.0,87.536,4747.04,25.12,2.51,0.48,5.48,0,0,0,0,0,1,0,0
2019-01-08,8.01,13.86,25.88,0.2,0.3491,78.42,0.7,87.59200000000001,2510.11,22.67,1.61,0.41,3.78,0,0,0,0,0,1,0,0
2019-01-09,14.37,23.89,33.14,0.2,0.3491,76.71,0.0,87.581,4150.46,24.24,2.09,0.53,4.63,0,0,0,0,0,1,0,0
2019-01-10,10.66,18.52,31.01,0.2,0.3491,66.0,0.0,87.587,4031.51,25.47,2.93,0.57,5.23,0,0,0,0,0,1,0,0
2019-01-11,17.13,31.01,63.78,0.2,0.3491,68.21,0.0,87.523,4022.66,25.21,3.02,0.46,5.88,0,0,0,0,0,1,0,0
2019-01-12,11.379999999999999,20.43,41.83,0.2,0.3491,62.42,0.0,87.505,4914.39,24.88,3.26,0.63,5.81,0,0,0,0,0,1,0,0
2019-01-13,11.379999999999999,20.43,41.83,0.2,0.3491,68.42,0.04,87.54899999999999,5103.02,24.29,2.7,0.38,6.03,0,0,0,0,0,1,0,0
2019-01-14,11.379999999999999,20.43,41.83,0.2,0.3491,71.38,0.0,87.62899999999999,3265.53,24.29,2.05,0.38,4.3,0,0,0,0,0,1,0,0
2019-01-15,11.379999999999999,20.43,41.83,0.2,0.3491,77.5,0.31,87.745,3666.6,22.74,1.41,0.58,3.88,0,0,0,0,0,1,0,0
2019-01-16,11.379999999999999,20.43,41.83,0.2,0.3491,83.83,7.68,87.82799999999999,3840.94,21.77,1.7,0.56,3.34,0,0,0,0,0,1,0,0
2019-01-17,11.379999999999999,20.43,41.83,0.2,0.3491,83.17,0.04,87.66,3625.78,23.02,1.34,0.49,3.07,0,0,0,0,0,1,0,0
2019-01-18,5.63,9.85,19.88,0.2,0.3491,78.33,0.02,87.686,4100.23,23.3,1.44,0.44,3.36,0,0,0,0,0,1,0,0
2019-01-19,4.85,8.62,14.93,0.2,0.3491,84.54,5.57,87.713,2554.3,21.64,1.13,0.49,3.42,0,0,0,0,1,0,0,0
2019-01-20,13.38,22.92,34.66,0.2,0.3491,92.38,12.03,87.775,1598.53,20.43,0.75,0.42,1.22,0,0,0,0,1,0,0,0
2019-01-21,5.01,9.14,13.81,0.2,0.3491,86.13,2.39,87.818,2720.17,21.63,1.37,0.52,3.51,0,0,0,0,0,1,0,0
2019-01-22,7.17,12.97,23.35,0.2,0.3491,85.13,2.99,87.641,3449.64,22.61,1.34,0.47,3.46,0,0,0,0,1,0,0,0
2019-01-23,8.8,15.27,24.65,0.2,0.3491,87.92,3.47,87.645,2029.57,22.58,0.62,0.35,0.89,0,0,0,0,1,0,0,0
2019-01-24,12.21,20.94,29.23,0.2,0.3491,81.96,0.35,87.662,3375.54,23.73,1.41,0.46,3.36,0,0,0,0,0,1,0,0
2019-01-25,10.8,19.63,28.54,0.2,0.3491,79.33,0.08,87.70100000000001,4867.56,24.29,1.93,0.53,4.06,0,0,0,0,0,1,0,0
2019-01-26,5.05,9.24,16.44,0.2,0.3491,77.58,0.08,87.719,4731.17,23.98,1.88,0.67,3.73,0,0,0,0,0,1,0,0
2019-01-27,13.12,23.88,33.6,0.2,0.3491,80.75,0.18,87.624,3232.96,24.02,1.45,0.43,3.26,0,0,0,0,1,0,0,0
2019-01-28,15.63,28.09,40.67,0.2,0.3491,78.79,0.17,87.536,4213.23,24.58,1.79,0.37,3.9,0,0,0,0,0,1,0,0
2019-01-29,15.59,28.41,45.95,0.2,0.3491,74.54,0.05,87.585,4343.34,24.87,1.9,0.58,3.89,0,0,0,0,0,1,0,0
2019-01-30,8.24,15.27,32.08,0.2,0.3491,69.5,0.0,87.63600000000001,4672.8,24.59,2.5,0.38,4.82,0,0,0,0,0,1,0,0
2019-01-31,11.22,20.48,41.74,0.2,0.3491,72.63,0.04,87.624,4418.63,24.26,2.0,0.47,3.96,0,0,0,0,0,1,0,0
2019-02-01,12.87,23.82,45.84,0.1621,0.3036,75.17,0.13,87.63600000000001,4434.64,24.48,1.96,0.5,3.8,0,0,0,0,0,1,0,0
2019-02-02,6.54,11.36,20.62,0.1621,0.3036,66.63,0.04,87.575,4994.07,25.17,2.43,0.5,4.47,0,0,0,0,0,1,0,0
2019-02-03,7.02,12.29,20.3,0.1621,0.3036,71.33,0.14,87.51,4908.9,25.17,2.2,0.43,4.3,0,0,0,0,0,1,0,0
2019-02-04,6.49,12.23,29.21,0.1621,0.3036,73.67,0.12,87.479,4973.98,25.05,2.33,0.46,4.77,0,0,0,0,0,1,0,0
2019-02-05,6.76,12.0,20.42,0.1621,0.3036,76.79,0.02,87.53,3180.6,24.6,2.4,0.73,4.73,0,0,0,0,0,1,0,0
2019-02-06,4.43,7.81,15.87,0.1621,0.3036,76.5,0.08,87.58,4045.63,24.86,1.86,0.45,3.74,0,0,0,0,0,1,0,0
2019-02-07,10.07,17.87,30.04,0.1621,0.3036,79.0,0.08,87.63799999999999,3293.9,23.73,1.81,0.35,3.62,0,0,0,0,0,1,0,0
2019-02-08,5.26,9.95,22.73,0.1621,0.3036,76.88,0.04,87.541,4213.65,25.38,1.91,0.57,3.9,0,0,0,0,1,0,0,0
2019-02-09,11.02,19.6,34.82,0.1621,0.3036,77.54,0.0,87.431,3217.31,25.78,1.71,0.5,3.71,0,0,0,0,0,1,0,0
2019-02-10,12.93,23.31,35.79,0.1621,0.3036,68.42,0.0,87.476,4479.56,26.08,2.53,0.3,4.67,0,0,0,0,0,1,0,0
2019-02-11,9.24,17.0,34.24,0.1621,0.3036,71.29,0.0,87.585,2563.3,24.34,2.78,0.51,4.43,0,0,0,0,0,1,0,0
2019-02-12,5.98,10.86,21.92,0.1621,0.3036,79.13,0.12,87.509,3649.75,24.78,1.84,0.4,3.78,0,0,0,0,0,1,0,0
2019-02-13,9.79,18.02,45.82,0.1621,0.3036,68.17,0.12,87.63799999999999,4923.16,25.63,2.16,0.51,4.08,0,0,0,0,0,1,0,0
2019-02-14,8.67,15.56,31.38,0.1621,0.3036,59.63,0.0,87.736,4917.36,26.38,3.1,1.24,4.62,0,0,0,0,0,1,0,0
2019-02-15,8.55,18.02,48.44,0.1621,0.3036,67.08,1.99,87.792,3213.31,23.87,1.56,0.33,3.64,0,0,0,0,0,1,0,0
2019-02-16,9.11,17.02,32.22,0.1621,0.3036,65.96,0.0,87.795,5753.17,24.74,0.67,0.22,1.33,0,0,1,0,0,0,0,0
2019-02-17,10.08,18.03,32.33,0.1621,0.3036,74.71,1.47,87.735,3694.69,23.36,0.64,0.2,1.34,1,0,0,0,0,0,0,0
2019-02-18,5.87,10.81,23.79,0.1621,0.3036,66.17,0.46,87.63600000000001,4015.29,23.52,0.69,0.22,1.51,1,0,0,0,0,0,0,0
2019-02-19,9.09,18.22,43.28,0.1621,0.3036,62.92,0.0,87.571,5233.37,24.56,0.74,0.34,1.55,1,0,0,0,0,0,0,0
2019-02-20,4.66,8.72,18.45,0.1621,0.3036,68.13,0.0,87.635,5195.8,24.78,0.7,0.27,1.25,0,0,0,0,1,0,0,0
2019-02-21,2.33,4.22,10.11,0.1621,0.3036,78.71,24.87,87.721,5436.57,22.74,0.76,0.4,1.27,0,0,0,0,0,1,0,0
2019-02-22,2.84,5.03,12.82,0.1621,0.3036,75.13,12.46,87.723,5381.76,22.06,0.87,0.39,1.45,1,0,0,0,0,0,0,0
2019-02-23,3.43,6.04,10.94,0.1621,0.3036,78.79,36.88,87.74,5726.34,21.86,0.95,0.25,1.68,1,0,0,0,0,0,0,0
2019-02-24,2.43,4.18,6.58,0.1621,0.3036,83.38,3.77,87.804,5469.73,20.87,0.72,0.21,1.42,0,0,1,0,0,0,0,0
2019-02-25,2.75,4.69,7.39,0.1621,0.3036,78.21,0.48,87.72,6784.75,22.54,0.64,0.25,1.23,0,0,0,0,1,0,0,0
2019-02-26,4.86,8.45,14.6,0.1621,0.3036,72.0,0.0,87.54299999999999,6680.13,24.26,0.62,0.24,1.09,0,0,0,1,0,0,0,0
2019-02-27,3.91,6.88,12.2,0.1621,0.3036,73.5,0.0,87.56,7245.04,24.96,0.69,0.21,1.26,0,0,0,0,1,0,0,0
2019-02-28,15.26,26.55,39.01,0.1621,0.3036,69.21,0.04,87.588,5715.91,24.54,0.62,0.19,1.29,0,0,1,0,0,0,0,0
2019-03-01,7.72,13.61,26.8,0.1848,0.2857,66.92,0.0,87.67399999999999,5216.36,24.53,0.61,0.23,1.13,1,0,0,0,0,0,0,0
2019-03-02,7.48,14.36,21.46,0.1848,0.2857,77.67,0.53,87.83,3936.49,22.37,0.67,0.21,1.51,1,0,0,0,0,0,0,0
2019-03-03,4.87,11.08,18.07,0.1848,0.2857,73.79,0.0,87.764,4738.79,23.47,0.62,0.23,1.04,0,0,0,0,1,0,0,0
2019-03-04,4.1899999999999995,8.715,14.21,0.1848,0.2857,87.21,21.32,87.756,4289.48,21.3,0.65,0.22,1.11,1,0,0,0,0,0,0,0
2019-03-05,3.51,6.35,10.35,0.1848,0.2857,78.54,0.14,87.738,5645.62,22.71,0.6,0.22,1.09,0,0,0,0,1,0,0,0
2019-03-06,4.44,7.95,12.53,0.1848,0.2857,73.71,3.98,87.823,5167.8,22.74,0.65,0.23,1.31,0,0,0,0,1,0,0,0
2019-03-07,7.630000000000001,13.62,35.47,0.1848,0.2857,77.58,0.37,87.76,5462.28,22.36,0.67,0.3,1.03,0,0,0,0,1,0,0,0
2019-03-08,7.630000000000001,13.62,35.47,0.1848,0.2857,63.13,0.0,87.696,4904.02,23.79,0.54,0.2,1.15,0,1,0,0,0,0,0,0
2019-03-09,7.630000000000001,13.62,35.47,0.1848,0.2857,69.46,0.0,87.711,5713.91,24.54,0.63,0.24,1.16,0,0,0,0,1,0,0,0
2019-03-10,7.630000000000001,13.62,35.47,0.1848,0.2857,74.13,0.0,87.73100000000001,6543.21,24.57,0.62,0.17,1.1,0,0,0,0,1,0,0,0
2019-03-11,7.630000000000001,13.62,35.47,0.1848,0.2857,73.42,0.0,87.71600000000001,4943.49,23.99,0.56,0.24,1.19,0,0,0,1,0,0,0,0
2019-03-12,10.82,19.29,58.41,0.1848,0.2857,74.13,0.07,87.652,6240.72,24.68,0.61,0.17,1.26,0,0,0,0,1,0,0,0
2019-03-13,8.51,14.215,39.345,0.1848,0.2857,70.13,0.0,87.71799999999999,6769.53,24.08,0.74,0.27,1.23,0,0,0,0,0,0,1,0
2019-03-14,6.2,9.14,20.28,0.1848,0.2857,73.21,0.0,87.684,6436.77,24.1,0.7,0.28,1.12,0,0,1,0,0,0,0,0
2019-03-15,17.07,23.99,38.53,0.1848,0.2857,71.0,0.0,87.58,6666.1,24.55,0.69,0.26,1.17,0,0,0,0,1,0,0,0
2019-03-16,10.41,14.97,23.0,0.1848,0.2857,70.67,0.0,87.57600000000001,6281.64,25.12,0.72,0.26,1.28,0,0,0,0,1,0,0,0
2019-03-17,14.42,19.12,28.91,0.1848,0.2857,67.04,0.0,87.64299999999999,5438.84,24.98,0.76,0.19,1.48,0,0,1,0,0,0,0,0
2019-03-18,11.76,15.780000000000001,26.795,0.1848,0.2857,70.96,0.0,87.663,6039.42,24.54,0.63,0.2,1.38,0,0,1,0,0,0,0,0
2019-03-19,11.76,15.780000000000001,26.795,0.1848,0.2857,71.96,0.02,87.51100000000001,5640.94,25.33,0.6,0.13,1.21,0,0,0,0,1,0,0,0
2019-03-20,11.76,15.780000000000001,26.795,0.1848,0.2857,69.54,0.06,87.455,6435.22,25.72,0.74,0.17,1.4,0,0,0,0,1,0,0,0
2019-03-21,9.1,12.44,24.68,0.1848,0.2857,70.08,0.0,87.535,5094.93,24.99,0.69,0.19,1.3,0,0,0,0,1,0,0,0
2019-03-22,8.15,11.43,26.03,0.1848,0.2857,71.46,0.0,87.506,6486.31,25.15,0.69,0.25,1.41,0,0,0,0,1,0,0,0
2019-03-23,16.22,22.96,46.75,0.1848,0.2857,69.54,0.0,87.42299999999999,6095.4,25.29,0.62,0.22,1.15,0,0,0,0,1,0,0,0
2019-03-24,23.5,31.69,47.66,0.1848,0.2857,75.54,0.08,87.42,5536.74,24.86,0.68,0.24,1.32,0,0,0,0,1,0,0,0
2019-03-25,14.52,20.63,41.15,0.1848,0.2857,73.04,0.43,87.56700000000001,4879.42,24.54,0.75,0.28,1.24,1,0,0,0,0,0,0,0
2019-03-26,8.32,11.89,29.36,0.1848,0.2857,70.5,0.0,87.77799999999999,4554.91,23.77,0.76,0.22,1.3,1,0,0,0,0,0,0,0
2019-03-27,13.63,18.29,32.2,0.1848,0.2857,85.46,11.56,87.90799999999999,2328.19,21.49,0.6,0.19,1.19,0,0,1,0,0,0,0,0
2019-03-28,8.68,10.9,15.21,0.1848,0.2857,81.42,0.34,87.932,4773.22,22.14,0.75,0.39,1.48,0,0,1,0,0,0,0,0
2019-03-29,9.68,12.71,21.14,0.1848,0.2857,76.5,0.0,87.715,5844.6,24.02,0.6,0.27,1.01,0,0,1,0,0,0,0,0
2019-03-30,11.21,14.82,21.01,0.1848,0.2857,78.13,0.0,87.709,4383.03,23.55,0.66,0.2,1.26,0,0,0,0,1,0,0,0
