TimeStamp,PM2.5(Ug/m3),PM10(Ug/m3),hour,EVI,NDVI,humidity (%),precipitation (mm),pressure (kPa),radiation (W/m2),temperature (oC),windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2019-03-27 01:00:00,61.61,71.74,1,0.1663,0.2663,82,0.0,87.83,0.0,21.1,0.48,0,0,1,0,0,0,0,0
2019-03-27 02:00:00,52.65,64.74,2,0.1663,0.2663,85,0.0,87.81,0.0,20.63,0.44,0,0,1,0,0,0,0,0
2019-03-27 03:00:00,65.05,73.92,3,0.1663,0.2663,87,0.0,87.8,0.0,19.97,0.35,1,0,0,0,0,0,0,0
2019-03-27 04:00:00,84.06,89.23,4,0.1663,0.2663,87,0.0,87.81,0.0,19.87,0.28,0,0,0,0,0,1,0,0
2019-03-27 05:00:00,107.81,114.18,5,0.1663,0.2663,90,0.0,87.84,0.0,19.5,0.19,0,0,1,0,0,0,0,0
2019-03-27 06:00:00,113.48,119.53,6,0.1663,0.2663,89,0.0,87.9,0.2,20.07,0.32,1,0,0,0,0,0,0,0
2019-03-27 07:00:00,136.13,143.57,7,0.1663,0.2663,90,0.0,87.96,45.0,20.32,0.19,1,0,0,0,0,0,0,0
2019-03-27 08:00:00,128.11,134.32,8,0.1663,0.2663,80,0.0,88.0,191.52,22.57,0.25,0,0,0,0,0,0,0,1
2019-03-27 09:00:00,102.64,109.06,9,0.1663,0.2663,63,0.0,88.04,413.85,25.21,0.58,0,0,0,0,0,0,0,1
2019-03-27 10:00:00,53.49,63.9,10,0.1663,0.2663,56,0.0,88.03,633.92,26.99,0.91,0,0,1,0,0,0,0,0
2019-03-27 11:00:00,50.02,60.03,11,0.1663,0.2663,53,0.0,88.01,268.45,27.09,0.7,1,0,0,0,0,0,0,0
2019-03-27 12:00:00,49.55,59.04,12,0.1663,0.2663,58,0.0,87.95,185.72,25.77,1.19,1,0,0,0,0,0,0,0
2019-03-27 13:00:00,52.12,61.84,13,0.1663,0.2663,83,7.45,87.94,18.73,20.73,0.85,0,0,1,0,0,0,0,0
2019-03-27 14:00:00,56.0,65.7,14,0.1663,0.2663,99,0.09,87.83,125.88,19.0,0.42,0,1,0,0,0,0,0,0
2019-03-27 15:00:00,54.7,65.85,15,0.1663,0.2663,100,0.0,87.74,71.17,19.3,0.4,0,0,0,0,0,1,0,0
2019-03-27 16:00:00,47.73,58.2,16,0.1663,0.2663,97,0.0,87.61,188.27,19.81,0.58,0,0,0,0,1,0,0,0
2019-03-27 17:00:00,36.85,41.76,17,0.1663,0.2663,84,0.0,87.66,168.6,23.25,0.79,0,0,0,0,1,0,0,0
2019-03-27 18:00:00,36.28,42.31,18,0.1663,0.2663,80,0.0,87.77,16.88,23.29,0.51,0,0,0,0,0,1,0,0
2019-03-27 19:00:00,46.68,56.31,19,0.1663,0.2663,83,0.0,87.86,0.0,22.75,0.55,0,0,0,0,1,0,0,0
2019-03-27 20:00:00,53.84,64.07,20,0.1663,0.2663,86,0.0,87.92,0.0,21.84,0.62,0,0,0,0,0,1,0,0
2019-03-27 21:00:00,42.26,50.69,21,0.1663,0.2663,88,0.0,87.94,0.0,20.96,0.91,1,0,0,0,0,0,0,0
2019-03-27 22:00:00,39.29,46.7,22,0.1663,0.2663,90,0.0,87.99,0.0,20.42,0.85,1,0,0,0,0,0,0,0
2019-03-27 23:00:00,41.98,50.66,23,0.1663,0.2663,96,1.79,88.09,0.0,19.77,0.69,0,0,1,0,0,0,0,0
2019-03-28 00:00:00,35.88,41.35,0,0.1663,0.2663,99,1.6,88.03,0.0,19.54,0.58,0,0,1,0,0,0,0,0
2019-03-28 01:00:00,37.96,44.91,1,0.1663,0.2663,100,0.32,87.91,0.0,19.48,0.64,0,1,0,0,0,0,0,0
2019-03-28 02:00:00,33.58,38.0,2,0.1663,0.2663,100,0.29,87.96,0.0,19.19,0.84,0,0,1,0,0,0,0,0
2019-03-28 03:00:00,33.12,37.22,3,0.1663,0.2663,100,0.02,87.99,0.0,19.02,0.5,0,0,1,0,0,0,0,0
2019-03-28 04:00:00,42.37,51.61,4,0.1663,0.2663,100,0.09,87.99,0.0,18.99,0.42,0,0,1,0,0,0,0,0
2019-03-28 05:00:00,53.4,63.17,5,0.1663,0.2663,100,0.0,88.02,0.0,19.17,0.44,0,0,0,0,0,1,0,0
2019-03-28 06:00:00,64.27,73.72,6,0.1663,0.2663,100,0.02,88.05,0.38,19.16,0.55,0,0,0,0,0,1,0,0
2019-03-28 07:00:00,87.28,92.4,7,0.1663,0.2663,100,0.05,88.12,25.87,19.19,0.43,0,0,1,0,0,0,0,0
2019-03-28 08:00:00,107.05,112.87,8,0.1663,0.2663,100,0.0,88.16,142.43,19.95,0.59,1,0,0,0,0,0,0,0
2019-03-28 09:00:00,54.91,63.98,9,0.1663,0.2663,91,0.0,88.18,355.03,21.58,0.56,0,0,1,0,0,0,0,0
2019-03-28 10:00:00,39.23,45.0,10,0.1663,0.2663,77,0.0,88.16,487.52,23.14,0.62,0,0,0,0,1,0,0,0
2019-03-28 11:00:00,48.12,55.71,11,0.1663,0.2663,62,0.0,88.11,791.18,25.56,0.8,0,0,0,0,0,1,0,0
2019-03-28 12:00:00,33.18,36.87,12,0.1663,0.2663,55,0.0,88.03,993.52,27.73,0.94,0,0,1,0,0,0,0,0
2019-03-28 13:00:00,32.68,36.57,13,0.1663,0.2663,52,0.0,87.93,969.82,27.75,0.82,1,0,0,0,0,0,0,0
2019-03-28 14:00:00,22.88,24.51,14,0.1663,0.2663,51,0.0,87.83,531.88,27.7,0.84,0,0,0,0,0,1,0,0
2019-03-28 15:00:00,24.79,26.86,15,0.1663,0.2663,53,0.0,87.71,330.9,27.58,0.78,0,0,0,0,0,0,1,0
2019-03-28 16:00:00,32.83,36.93,16,0.1663,0.2663,73,0.15,87.7,98.08,24.33,0.53,0,0,1,0,0,0,0,0
2019-03-28 17:00:00,30.58,34.36,17,0.1663,0.2663,75,0.0,87.71,29.52,23.61,0.88,0,1,0,0,0,0,0,0
2019-03-28 18:00:00,37.73,44.3,18,0.1663,0.2663,84,0.0,87.8,17.07,21.41,1.48,1,0,0,0,0,0,0,0
2019-03-28 19:00:00,46.96,53.9,19,0.1663,0.2663,83,0.0,87.85,0.02,21.0,0.96,0,0,1,0,0,0,0,0
2019-03-28 20:00:00,53.1,62.11,20,0.1663,0.2663,83,0.03,87.85,0.0,20.93,1.12,0,0,1,0,0,0,0,0
2019-03-28 21:00:00,46.05,55.73,21,0.1663,0.2663,87,0.0,87.9,0.0,20.85,0.76,1,0,0,0,0,0,0,0
2019-03-28 22:00:00,38.86,45.74,22,0.1663,0.2663,84,0.0,87.98,0.0,21.12,0.98,1,0,0,0,0,0,0,0
2019-03-28 23:00:00,37.46,44.05,23,0.1663,0.2663,85,0.0,87.94,0.0,20.87,1.03,1,0,0,0,0,0,0,0
2019-03-29 00:00:00,39.22,46.73,0,0.1663,0.2663,87,0.0,87.9,0.0,20.48,0.68,1,0,0,0,0,0,0,0
2019-03-29 01:00:00,42.23,50.91,1,0.1663,0.2663,91,0.0,87.85,0.0,19.82,0.81,0,0,1,0,0,0,0,0
2019-03-29 02:00:00,48.52,59.49,2,0.1663,0.2663,91,0.0,87.81,0.0,19.69,0.65,0,0,1,0,0,0,0,0
2019-03-29 03:00:00,44.85,54.47,3,0.1663,0.2663,90,0.0,87.78,0.0,19.63,0.39,0,0,1,0,0,0,0,0
2019-03-29 04:00:00,40.08,47.9,4,0.1663,0.2663,90,0.0,87.77,0.0,19.71,0.72,0,0,1,0,0,0,0,0
2019-03-29 05:00:00,48.99,59.62,5,0.1663,0.2663,92,0.0,87.83,0.0,19.64,0.3,0,0,0,0,1,0,0,0
2019-03-29 06:00:00,70.06,78.35,6,0.1663,0.2663,94,0.0,87.85,1.33,19.58,0.34,0,0,0,0,0,1,0,0
2019-03-29 07:00:00,96.91,101.96,7,0.1663,0.2663,96,0.0,87.89,49.63,19.8,0.27,0,0,0,0,0,1,0,0
2019-03-29 08:00:00,78.04,86.17,8,0.1663,0.2663,93,0.0,87.97,229.6,21.2,0.5,0,1,0,0,0,0,0,0
2019-03-29 09:00:00,41.23,49.43,9,0.1663,0.2663,86,0.0,87.99,364.6,23.06,0.57,0,0,1,0,0,0,0,0
2019-03-29 10:00:00,32.16,36.27,10,0.1663,0.2663,72,0.0,87.96,638.78,25.31,0.73,0,0,0,0,0,1,0,0
2019-03-29 11:00:00,30.11,33.34,11,0.1663,0.2663,61,0.0,87.89,942.87,27.52,0.76,1,0,0,0,0,0,0,0
2019-03-29 12:00:00,37.04,42.75,12,0.1663,0.2663,55,0.0,87.81,960.32,28.67,1.0,1,0,0,0,0,0,0,0
2019-03-29 13:00:00,30.11,33.12,13,0.1663,0.2663,51,0.0,87.71,857.35,29.04,0.87,0,0,1,0,0,0,0,0
2019-03-29 14:00:00,34.91,39.23,14,0.1663,0.2663,45,0.0,87.6,817.63,30.2,0.84,0,0,1,0,0,0,0,0
2019-03-29 15:00:00,24.32,26.46,15,0.1663,0.2663,56,0.0,87.54,390.47,28.58,1.01,0,0,0,0,1,0,0,0
2019-03-29 16:00:00,20.35,21.92,16,0.1663,0.2663,60,0.0,87.52,352.92,27.91,0.98,0,0,0,0,1,0,0,0
2019-03-29 17:00:00,26.03,28.66,17,0.1663,0.2663,62,0.0,87.52,180.93,27.46,0.81,0,0,0,0,1,0,0,0
2019-03-29 18:00:00,33.58,38.18,18,0.1663,0.2663,67,0.0,87.54,57.92,26.32,0.66,0,0,0,0,1,0,0,0
2019-03-29 19:00:00,40.67,48.96,19,0.1663,0.2663,72,0.0,87.57,0.25,24.84,0.41,0,0,0,0,0,0,0,1
2019-03-29 20:00:00,52.9,64.78,20,0.1663,0.2663,81,0.0,87.61,0.0,23.57,0.34,0,0,0,1,0,0,0,0
2019-03-29 21:00:00,50.46,61.68,21,0.1663,0.2663,84,0.0,87.64,0.0,22.92,0.52,0,1,0,0,0,0,0,0
2019-03-29 22:00:00,46.45,56.57,22,0.1663,0.2663,85,0.0,87.69,0.0,22.39,0.41,0,0,0,1,0,0,0,0
2019-03-29 23:00:00,38.4,45.86,23,0.1663,0.2663,86,0.0,87.7,0.0,21.81,0.32,0,0,0,1,0,0,0,0
2019-03-30 00:00:00,38.96,46.65,0,0.1663,0.2663,84,0.0,87.68,0.0,21.89,0.3,0,0,0,0,0,0,0,1
2019-03-30 01:00:00,35.15,40.89,1,0.1663,0.2663,85,0.0,87.64,0.0,22.19,0.32,0,0,0,1,0,0,0,0
2019-03-30 02:00:00,39.82,47.98,2,0.1663,0.2663,89,0.0,87.62,0.0,21.58,1.01,0,0,1,0,0,0,0,0
2019-03-30 03:00:00,37.84,44.58,3,0.1663,0.2663,90,0.0,87.61,0.0,21.17,0.4,0,0,1,0,0,0,0,0
2019-03-30 04:00:00,44.3,54.02,4,0.1663,0.2663,89,0.0,87.64,0.0,21.41,0.39,0,0,0,0,0,0,0,1
2019-03-30 05:00:00,51.71,62.57,5,0.1663,0.2663,90,0.0,87.67,0.0,20.95,0.23,0,0,0,0,0,0,0,1
2019-03-30 06:00:00,75.12,81.99,6,0.1663,0.2663,92,0.0,87.71,0.15,20.83,0.21,0,0,0,1,0,0,0,0
2019-03-30 07:00:00,119.31,124.91,7,0.1663,0.2663,94,0.0,87.75,19.37,20.83,0.2,0,1,0,0,0,0,0,0
2019-03-30 08:00:00,183.47,193.2,8,0.1663,0.2663,92,0.0,87.86,44.12,22.18,0.2,0,0,0,0,0,0,0,1
2019-03-30 09:00:00,50.99,60.1,9,0.1663,0.2663,87,0.0,87.91,149.67,22.58,0.75,0,0,0,0,1,0,0,0
2019-03-30 10:00:00,31.14,34.95,10,0.1663,0.2663,79,0.0,87.96,247.03,23.56,0.77,0,0,0,0,0,1,0,0
2019-03-30 11:00:00,26.99,30.2,11,0.1663,0.2663,77,0.0,87.95,438.88,24.23,1.09,0,0,0,0,1,0,0,0
2019-03-30 12:00:00,22.6,24.95,12,0.1663,0.2663,71,0.0,87.87,648.18,25.77,1.12,0,0,0,0,1,0,0,0
2019-03-30 13:00:00,18.66,20.12,13,0.1663,0.2663,65,0.0,87.77,913.12,27.02,1.24,0,0,0,0,1,0,0,0
2019-03-30 14:00:00,21.57,23.58,14,0.1663,0.2663,63,0.0,87.61,723.2,27.21,1.26,0,0,0,0,1,0,0,0
2019-03-30 15:00:00,23.1,25.19,15,0.1663,0.2663,63,0.0,87.51,477.07,26.54,1.21,0,0,0,0,1,0,0,0
2019-03-30 16:00:00,22.55,24.74,16,0.1663,0.2663,64,0.0,87.51,416.82,26.32,1.22,0,0,0,0,1,0,0,0
2019-03-30 17:00:00,21.67,23.97,17,0.1663,0.2663,62,0.0,87.5,261.58,26.65,0.85,0,0,0,0,1,0,0,0
2019-03-30 18:00:00,39.58,45.52,18,0.1663,0.2663,63,0.0,87.57,43.77,25.2,0.74,0,0,0,0,0,0,0,1
2019-03-30 19:00:00,41.04,49.49,19,0.1663,0.2663,69,0.0,87.61,0.07,23.84,0.64,0,0,0,0,0,0,1,0
2019-03-30 20:00:00,44.98,54.78,20,0.1663,0.2663,72,0.0,87.62,0.0,23.21,0.52,0,0,0,0,0,1,0,0
2019-03-30 21:00:00,34.23,39.24,21,0.1663,0.2663,75,0.0,87.64,0.0,22.74,0.56,0,0,0,0,0,0,1,0
2019-03-30 22:00:00,33.64,38.24,22,0.1663,0.2663,80,0.0,87.75,0.0,22.35,0.4,0,0,0,0,1,0,0,0
2019-03-30 23:00:00,37.23,41.54,23,0.1663,0.2663,82,0.0,87.78,0.0,22.68,0.55,0,0,0,0,1,0,0,0
2019-03-31 00:00:00,27.83,30.91,0,0.1663,0.2663,84,0.0,87.77,0.0,22.64,0.56,0,0,0,0,0,0,1,0
2019-03-31 01:00:00,23.61,26.01,1,0.1663,0.2663,85,0.0,87.71,0.0,22.52,0.49,0,0,0,1,0,0,0,0
2019-03-31 02:00:00,16.72,17.63,2,0.1663,0.2663,88,0.0,87.69,0.0,22.21,0.31,0,0,1,0,0,0,0,0
2019-03-31 03:00:00,21.0,22.56,3,0.1663,0.2663,89,0.0,87.66,0.0,21.73,0.27,1,0,0,0,0,0,0,0
2019-03-31 04:00:00,28.14,31.28,4,0.1663,0.2663,89,0.0,87.66,0.0,22.04,0.28,0,0,1,0,0,0,0,0
2019-03-31 05:00:00,10.07,10.61,5,0.1663,0.2663,83,0.0,87.7,0.0,21.56,0.71,0,0,0,0,1,0,0,0
2019-03-31 06:00:00,30.26,34.88,6,0.1663,0.2663,82,0.0,87.73,0.8,20.43,0.41,0,1,0,0,0,0,0,0
2019-03-31 07:00:00,51.9,61.93,7,0.1663,0.2663,85,0.0,87.77,27.93,20.3,0.4,0,1,0,0,0,0,0,0
2019-03-31 08:00:00,63.12,72.53,8,0.1663,0.2663,87,0.0,87.85,155.27,21.3,0.72,0,1,0,0,0,0,0,0
2019-03-31 09:00:00,47.24,53.65,9,0.1663,0.2663,83,0.0,87.87,392.75,23.58,0.82,0,1,0,0,0,0,0,0
2019-03-31 10:00:00,23.08,25.47,10,0.1663,0.2663,71,0.0,87.86,581.95,26.5,0.94,0,0,0,0,1,0,0,0
2019-03-31 11:00:00,20.02,21.54,11,0.1663,0.2663,66,0.0,87.81,630.88,27.13,1.01,0,0,0,0,0,0,0,1
2019-03-31 12:00:00,19.13,20.49,12,0.1663,0.2663,64,0.0,87.73,631.58,27.52,0.98,0,0,0,0,1,0,0,0
2019-03-31 13:00:00,20.29,22.04,13,0.1663,0.2663,61,0.0,87.63,671.05,28.13,1.02,0,0,0,0,1,0,0,0
2019-03-31 14:00:00,22.95,25.29,14,0.1663,0.2663,59,0.0,87.53,630.6,28.11,1.17,0,0,0,0,1,0,0,0
2019-03-31 15:00:00,28.0,31.36,15,0.1663,0.2663,59,0.0,87.45,658.67,28.26,1.3,0,0,0,0,1,0,0,0
2019-03-31 16:00:00,29.42,33.14,16,0.1663,0.2663,60,0.0,87.4,399.43,27.96,1.18,0,0,0,0,1,0,0,0
2019-03-31 17:00:00,31.36,35.44,17,0.1663,0.2663,64,0.0,87.42,113.05,26.39,0.72,0,0,0,0,1,0,0,0
2019-03-31 18:00:00,37.58,43.07,18,0.1663,0.2663,67,0.0,87.43,41.35,25.56,0.67,0,0,0,0,0,0,1,0
2019-03-31 19:00:00,47.62,55.74,19,0.1663,0.2663,73,0.0,87.47,0.08,24.46,0.44,0,0,0,0,0,0,1,0
2019-03-31 20:00:00,49.15,58.14,20,0.1663,0.2663,80,0.0,87.53,0.0,23.84,0.51,0,0,0,0,0,0,0,1
2019-03-31 21:00:00,48.45,57.06,21,0.1663,0.2663,83,0.0,87.58,0.0,23.47,0.58,0,0,0,0,0,1,0,0
2019-03-31 22:00:00,45.45,52.88,22,0.1663,0.2663,83,0.0,87.62,0.0,23.1,0.49,0,0,0,0,1,0,0,0
2019-03-31 23:00:00,43.7,51.0,23,0.1663,0.2663,81,0.0,87.64,0.0,22.77,0.4,0,0,0,0,0,1,0,0
