TimeStamp,PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2019-03-21 00:00:00,36.08,42.28,0,0 days 00:00:00.000000000
2019-03-21 01:00:00,40.69,48.32,1,0 days 01:00:00.000000000
2019-03-21 02:00:00,41.02,49.5,2,0 days 02:00:00.000000000
2019-03-21 03:00:00,49.91,61.52,3,0 days 03:00:00.000000000
2019-03-21 04:00:00,55.98,68.28,4,0 days 04:00:00.000000000
2019-03-21 05:00:00,70.2,78.91,5,0 days 05:00:00.000000000
2019-03-21 06:00:00,130.46,138.04,6,0 days 06:00:00.000000000
2019-03-21 07:00:00,134.19,143.94,7,0 days 07:00:00.000000000
2019-03-21 08:00:00,91.42,98.21,8,0 days 08:00:00.000000000
2019-03-21 09:00:00,52.4,61.1,9,0 days 09:00:00.000000000
2019-03-21 10:00:00,49.65,59.53,10,0 days 10:00:00.000000000
2019-03-21 11:00:00,58.56,68.7,11,0 days 11:00:00.000000000
2019-03-21 12:00:00,51.03,59.99,12,0 days 12:00:00.000000000
2019-03-21 13:00:00,46.47,55.22,13,0 days 13:00:00.000000000
2019-03-21 14:00:00,50.81,60.38,14,0 days 14:00:00.000000000
2019-03-21 15:00:00,37.19,43.48,15,0 days 15:00:00.000000000
2019-03-21 16:00:00,42.52,49.21,16,0 days 16:00:00.000000000
2019-03-21 17:00:00,37.02,42.59,17,0 days 17:00:00.000000000
2019-03-21 18:00:00,33.88,38.55,18,0 days 18:00:00.000000000
2019-03-21 19:00:00,45.97,54.65,19,0 days 19:00:00.000000000
2019-03-21 20:00:00,44.9,54.43,20,0 days 20:00:00.000000000
2019-03-21 21:00:00,43.44,52.75,21,0 days 21:00:00.000000000
2019-03-21 22:00:00,32.39,37.36,22,0 days 22:00:00.000000000
2019-03-21 23:00:00,30.18,34.25,23,0 days 23:00:00.000000000
2019-03-22 00:00:00,34.55,40.37,0,0 days 00:00:00.000000000
2019-03-22 01:00:00,31.15,34.98,1,0 days 01:00:00.000000000
2019-03-22 02:00:00,36.26,43.14,2,0 days 02:00:00.000000000
2019-03-22 03:00:00,36.37,43.03,3,0 days 03:00:00.000000000
2019-03-22 04:00:00,54.02,63.92,4,0 days 04:00:00.000000000
2019-03-22 05:00:00,48.34,58.21,5,0 days 05:00:00.000000000
2019-03-22 06:00:00,61.33,70.98,6,0 days 06:00:00.000000000
2019-03-22 07:00:00,95.97,102.94,7,0 days 07:00:00.000000000
2019-03-22 08:00:00,70.0,74.79,8,0 days 08:00:00.000000000
2019-03-22 09:00:00,32.92,37.23,9,0 days 09:00:00.000000000
2019-03-22 10:00:00,34.77,39.48,10,0 days 10:00:00.000000000
2019-03-22 11:00:00,30.19,33.83,11,0 days 11:00:00.000000000
2019-03-22 12:00:00,31.15,34.72,12,0 days 12:00:00.000000000
2019-03-22 13:00:00,29.24,32.8,13,0 days 13:00:00.000000000
2019-03-22 14:00:00,24.19,26.36,14,0 days 14:00:00.000000000
2019-03-22 15:00:00,29.54,32.98,15,0 days 15:00:00.000000000
2019-03-22 16:00:00,36.8,42.16,16,0 days 16:00:00.000000000
2019-03-22 17:00:00,39.2,44.7,17,0 days 17:00:00.000000000
2019-03-22 18:00:00,39.01,45.94,18,0 days 18:00:00.000000000
2019-03-22 19:00:00,70.64,82.5,19,0 days 19:00:00.000000000
2019-03-22 20:00:00,52.18,64.4,20,0 days 20:00:00.000000000
2019-03-22 21:00:00,43.93,54.19,21,0 days 21:00:00.000000000
2019-03-22 22:00:00,40.33,49.29,22,0 days 22:00:00.000000000
2019-03-22 23:00:00,37.04,44.5,23,0 days 23:00:00.000000000
2019-03-23 00:00:00,31.48,36.45,0,0 days 00:00:00.000000000
2019-03-23 01:00:00,36.77,43.54,1,0 days 01:00:00.000000000
2019-03-23 02:00:00,42.6,51.75,2,0 days 02:00:00.000000000
2019-03-23 03:00:00,44.56,54.72,3,0 days 03:00:00.000000000
2019-03-23 04:00:00,45.8,56.28,4,0 days 04:00:00.000000000
2019-03-23 05:00:00,64.71,73.93,5,0 days 05:00:00.000000000
2019-03-23 06:00:00,83.18,90.78,6,0 days 06:00:00.000000000
2019-03-23 07:00:00,152.17,161.62,7,0 days 07:00:00.000000000
2019-03-23 08:00:00,121.72,128.69,8,0 days 08:00:00.000000000
2019-03-23 09:00:00,78.36,84.39,9,0 days 09:00:00.000000000
2019-03-23 10:00:00,52.16,60.75,10,0 days 10:00:00.000000000
2019-03-23 11:00:00,28.65,31.53,11,0 days 11:00:00.000000000
2019-03-23 12:00:00,24.66,27.09,12,0 days 12:00:00.000000000
2019-03-23 13:00:00,23.47,25.59,13,0 days 13:00:00.000000000
2019-03-23 14:00:00,25.41,28.28,14,0 days 14:00:00.000000000
2019-03-23 15:00:00,19.4,21.12,15,0 days 15:00:00.000000000
2019-03-23 16:00:00,25.33,28.23,16,0 days 16:00:00.000000000
2019-03-23 17:00:00,37.63,43.88,17,0 days 17:00:00.000000000
2019-03-23 18:00:00,36.86,43.73,18,0 days 18:00:00.000000000
2019-03-23 19:00:00,50.32,60.75,19,0 days 19:00:00.000000000
2019-03-23 20:00:00,83.36,91.36,20,0 days 20:00:00.000000000
2019-03-23 21:00:00,103.89,112.42,21,0 days 21:00:00.000000000
2019-03-23 22:00:00,70.91,79.89,22,0 days 22:00:00.000000000
2019-03-23 23:00:00,63.45,74.26,23,0 days 23:00:00.000000000
2019-03-24 00:00:00,84.65,93.05,0,0 days 00:00:00.000000000
2019-03-24 01:00:00,65.29,74.52,1,0 days 01:00:00.000000000
2019-03-24 02:00:00,83.05,89.73,2,0 days 02:00:00.000000000
2019-03-24 03:00:00,114.19,122.45,3,0 days 03:00:00.000000000
2019-03-24 04:00:00,110.87,119.88,4,0 days 04:00:00.000000000
2019-03-24 05:00:00,118.92,129.91,5,0 days 05:00:00.000000000
2019-03-24 06:00:00,107.17,115.24,6,0 days 06:00:00.000000000
2019-03-24 07:00:00,124.07,131.41,7,0 days 07:00:00.000000000
2019-03-24 08:00:00,125.79,133.6,8,0 days 08:00:00.000000000
2019-03-24 09:00:00,52.9,62.24,9,0 days 09:00:00.000000000
2019-03-24 10:00:00,29.63,33.18,10,0 days 10:00:00.000000000
2019-03-24 11:00:00,28.81,32.07,11,0 days 11:00:00.000000000
2019-03-24 12:00:00,23.85,25.81,12,0 days 12:00:00.000000000
2019-03-24 13:00:00,22.63,24.54,13,0 days 13:00:00.000000000
2019-03-24 14:00:00,22.69,24.54,14,0 days 14:00:00.000000000
2019-03-24 15:00:00,23.61,25.76,15,0 days 15:00:00.000000000
2019-03-24 16:00:00,29.13,32.78,16,0 days 16:00:00.000000000
2019-03-24 17:00:00,32.47,37.44,17,0 days 17:00:00.000000000
2019-03-24 18:00:00,32.44,37.02,18,0 days 18:00:00.000000000
2019-03-24 19:00:00,39.89,48.06,19,0 days 19:00:00.000000000
2019-03-24 20:00:00,43.16,52.9,20,0 days 20:00:00.000000000
2019-03-24 21:00:00,45.71,56.26,21,0 days 21:00:00.000000000
2019-03-24 22:00:00,47.74,58.39,22,0 days 22:00:00.000000000
2019-03-24 23:00:00,48.95,59.49,23,0 days 23:00:00.000000000
2019-03-25 00:00:00,50.11,61.96,0,0 days 00:00:00.000000000
2019-03-25 01:00:00,49.94,61.88,1,0 days 01:00:00.000000000
2019-03-25 02:00:00,73.77,81.34,2,0 days 02:00:00.000000000
2019-03-25 03:00:00,68.49,76.54,3,0 days 03:00:00.000000000
2019-03-25 04:00:00,72.42,79.19,4,0 days 04:00:00.000000000
2019-03-25 05:00:00,104.03,111.3,5,0 days 05:00:00.000000000
2019-03-25 06:00:00,135.54,143.49,6,0 days 06:00:00.000000000
2019-03-25 07:00:00,122.34,127.96,7,0 days 07:00:00.000000000
2019-03-25 08:00:00,80.12,86.33,8,0 days 08:00:00.000000000
2019-03-25 09:00:00,66.05,74.62,9,0 days 09:00:00.000000000
2019-03-25 10:00:00,42.82,48.89,10,0 days 10:00:00.000000000
2019-03-25 11:00:00,39.14,44.69,11,0 days 11:00:00.000000000
2019-03-25 12:00:00,39.92,47.25,12,0 days 12:00:00.000000000
2019-03-25 13:00:00,42.4,49.74,13,0 days 13:00:00.000000000
2019-03-25 14:00:00,35.2,40.07,14,0 days 14:00:00.000000000
2019-03-25 15:00:00,33.69,38.58,15,0 days 15:00:00.000000000
2019-03-25 16:00:00,39.56,44.84,16,0 days 16:00:00.000000000
2019-03-25 17:00:00,35.31,39.98,17,0 days 17:00:00.000000000
2019-03-25 18:00:00,33.85,38.74,18,0 days 18:00:00.000000000
2019-03-25 19:00:00,44.96,53.37,19,0 days 19:00:00.000000000
2019-03-25 20:00:00,49.72,59.02,20,0 days 20:00:00.000000000
2019-03-25 21:00:00,66.6,75.0,21,0 days 21:00:00.000000000
2019-03-25 22:00:00,42.22,50.09,22,0 days 22:00:00.000000000
2019-03-25 23:00:00,36.87,42.85,23,0 days 23:00:00.000000000
2019-03-26 00:00:00,29.57,32.53,0,0 days 00:00:00.000000000
2019-03-26 01:00:00,37.09,43.87,1,0 days 01:00:00.000000000
2019-03-26 02:00:00,31.66,35.1,2,0 days 02:00:00.000000000
2019-03-26 03:00:00,34.34,39.55,3,0 days 03:00:00.000000000
2019-03-26 04:00:00,42.99,51.22,4,0 days 04:00:00.000000000
2019-03-26 05:00:00,42.44,50.79,5,0 days 05:00:00.000000000
2019-03-26 06:00:00,53.2,63.71,6,0 days 06:00:00.000000000
2019-03-26 07:00:00,72.8,80.61,7,0 days 07:00:00.000000000
2019-03-26 08:00:00,73.94,81.86,8,0 days 08:00:00.000000000
2019-03-26 09:00:00,68.29,76.98,9,0 days 09:00:00.000000000
2019-03-26 10:00:00,62.43,72.31,10,0 days 10:00:00.000000000
2019-03-26 11:00:00,45.95,55.02,11,0 days 11:00:00.000000000
2019-03-26 12:00:00,41.78,48.76,12,0 days 12:00:00.000000000
2019-03-26 13:00:00,39.62,45.98,13,0 days 13:00:00.000000000
2019-03-26 14:00:00,30.68,33.86,14,0 days 14:00:00.000000000
2019-03-26 15:00:00,29.61,32.64,15,0 days 15:00:00.000000000
2019-03-26 16:00:00,33.69,37.52,16,0 days 16:00:00.000000000
2019-03-26 17:00:00,41.68,47.36,17,0 days 17:00:00.000000000
2019-03-26 18:00:00,41.23,49.98,18,0 days 18:00:00.000000000
2019-03-26 19:00:00,46.39,56.52,19,0 days 19:00:00.000000000
2019-03-26 20:00:00,45.13,54.7,20,0 days 20:00:00.000000000
2019-03-26 21:00:00,46.22,57.0,21,0 days 21:00:00.000000000
2019-03-26 22:00:00,58.11,67.92,22,0 days 22:00:00.000000000
2019-03-26 23:00:00,56.67,66.98,23,0 days 23:00:00.000000000
2019-03-27 00:00:00,62.23,71.72,0,0 days 00:00:00.000000000
2019-03-27 01:00:00,61.61,71.74,1,0 days 01:00:00.000000000
2019-03-27 02:00:00,52.65,64.74,2,0 days 02:00:00.000000000
2019-03-27 03:00:00,65.05,73.92,3,0 days 03:00:00.000000000
2019-03-27 04:00:00,84.06,89.23,4,0 days 04:00:00.000000000
2019-03-27 05:00:00,107.81,114.18,5,0 days 05:00:00.000000000
2019-03-27 06:00:00,113.48,119.53,6,0 days 06:00:00.000000000
2019-03-27 07:00:00,136.13,143.57,7,0 days 07:00:00.000000000
2019-03-27 08:00:00,128.11,134.32,8,0 days 08:00:00.000000000
2019-03-27 09:00:00,102.64,109.06,9,0 days 09:00:00.000000000
2019-03-27 10:00:00,53.49,63.9,10,0 days 10:00:00.000000000
2019-03-27 11:00:00,50.02,60.03,11,0 days 11:00:00.000000000
2019-03-27 12:00:00,49.55,59.04,12,0 days 12:00:00.000000000
2019-03-27 13:00:00,52.12,61.84,13,0 days 13:00:00.000000000
2019-03-27 14:00:00,56.0,65.7,14,0 days 14:00:00.000000000
2019-03-27 15:00:00,54.7,65.85,15,0 days 15:00:00.000000000
2019-03-27 16:00:00,47.73,58.2,16,0 days 16:00:00.000000000
2019-03-27 17:00:00,36.85,41.76,17,0 days 17:00:00.000000000
2019-03-27 18:00:00,36.28,42.31,18,0 days 18:00:00.000000000
2019-03-27 19:00:00,46.68,56.31,19,0 days 19:00:00.000000000
2019-03-27 20:00:00,53.84,64.07,20,0 days 20:00:00.000000000
2019-03-27 21:00:00,42.26,50.69,21,0 days 21:00:00.000000000
2019-03-27 22:00:00,39.29,46.7,22,0 days 22:00:00.000000000
2019-03-27 23:00:00,41.98,50.66,23,0 days 23:00:00.000000000
2019-03-28 00:00:00,35.88,41.35,0,0 days 00:00:00.000000000
2019-03-28 01:00:00,37.96,44.91,1,0 days 01:00:00.000000000
2019-03-28 02:00:00,33.58,38.0,2,0 days 02:00:00.000000000
2019-03-28 03:00:00,33.12,37.22,3,0 days 03:00:00.000000000
2019-03-28 04:00:00,42.37,51.61,4,0 days 04:00:00.000000000
2019-03-28 05:00:00,53.4,63.17,5,0 days 05:00:00.000000000
2019-03-28 06:00:00,64.27,73.72,6,0 days 06:00:00.000000000
2019-03-28 07:00:00,87.28,92.4,7,0 days 07:00:00.000000000
2019-03-28 08:00:00,107.05,112.87,8,0 days 08:00:00.000000000
2019-03-28 09:00:00,54.91,63.98,9,0 days 09:00:00.000000000
2019-03-28 10:00:00,39.23,45.0,10,0 days 10:00:00.000000000
2019-03-28 11:00:00,48.12,55.71,11,0 days 11:00:00.000000000
2019-03-28 12:00:00,33.18,36.87,12,0 days 12:00:00.000000000
2019-03-28 13:00:00,32.68,36.57,13,0 days 13:00:00.000000000
2019-03-28 14:00:00,22.88,24.51,14,0 days 14:00:00.000000000
2019-03-28 15:00:00,24.79,26.86,15,0 days 15:00:00.000000000
2019-03-28 16:00:00,32.83,36.93,16,0 days 16:00:00.000000000
2019-03-28 17:00:00,30.58,34.36,17,0 days 17:00:00.000000000
2019-03-28 18:00:00,37.73,44.3,18,0 days 18:00:00.000000000
2019-03-28 19:00:00,46.96,53.9,19,0 days 19:00:00.000000000
2019-03-28 20:00:00,53.1,62.11,20,0 days 20:00:00.000000000
2019-03-28 21:00:00,46.05,55.73,21,0 days 21:00:00.000000000
2019-03-28 22:00:00,38.86,45.74,22,0 days 22:00:00.000000000
2019-03-28 23:00:00,37.46,44.05,23,0 days 23:00:00.000000000
2019-03-29 00:00:00,39.22,46.73,0,0 days 00:00:00.000000000
2019-03-29 01:00:00,42.23,50.91,1,0 days 01:00:00.000000000
2019-03-29 02:00:00,48.52,59.49,2,0 days 02:00:00.000000000
2019-03-29 03:00:00,44.85,54.47,3,0 days 03:00:00.000000000
2019-03-29 04:00:00,40.08,47.9,4,0 days 04:00:00.000000000
2019-03-29 05:00:00,48.99,59.62,5,0 days 05:00:00.000000000
2019-03-29 06:00:00,70.06,78.35,6,0 days 06:00:00.000000000
2019-03-29 07:00:00,96.91,101.96,7,0 days 07:00:00.000000000
2019-03-29 08:00:00,78.04,86.17,8,0 days 08:00:00.000000000
2019-03-29 09:00:00,41.23,49.43,9,0 days 09:00:00.000000000
2019-03-29 10:00:00,32.16,36.27,10,0 days 10:00:00.000000000
2019-03-29 11:00:00,30.11,33.34,11,0 days 11:00:00.000000000
2019-03-29 12:00:00,37.04,42.75,12,0 days 12:00:00.000000000
2019-03-29 13:00:00,30.11,33.12,13,0 days 13:00:00.000000000
2019-03-29 14:00:00,34.91,39.23,14,0 days 14:00:00.000000000
2019-03-29 15:00:00,24.32,26.46,15,0 days 15:00:00.000000000
2019-03-29 16:00:00,20.35,21.92,16,0 days 16:00:00.000000000
2019-03-29 17:00:00,26.03,28.66,17,0 days 17:00:00.000000000
2019-03-29 18:00:00,33.58,38.18,18,0 days 18:00:00.000000000
2019-03-29 19:00:00,40.67,48.96,19,0 days 19:00:00.000000000
2019-03-29 20:00:00,52.9,64.78,20,0 days 20:00:00.000000000
2019-03-29 21:00:00,50.46,61.68,21,0 days 21:00:00.000000000
2019-03-29 22:00:00,46.45,56.57,22,0 days 22:00:00.000000000
2019-03-29 23:00:00,38.4,45.86,23,0 days 23:00:00.000000000
2019-03-30 00:00:00,38.96,46.65,0,0 days 00:00:00.000000000
2019-03-30 01:00:00,35.15,40.89,1,0 days 01:00:00.000000000
2019-03-30 02:00:00,39.82,47.98,2,0 days 02:00:00.000000000
2019-03-30 03:00:00,37.84,44.58,3,0 days 03:00:00.000000000
2019-03-30 04:00:00,44.3,54.02,4,0 days 04:00:00.000000000
2019-03-30 05:00:00,51.71,62.57,5,0 days 05:00:00.000000000
2019-03-30 06:00:00,75.12,81.99,6,0 days 06:00:00.000000000
2019-03-30 07:00:00,119.31,124.91,7,0 days 07:00:00.000000000
2019-03-30 08:00:00,183.47,193.2,8,0 days 08:00:00.000000000
2019-03-30 09:00:00,50.99,60.1,9,0 days 09:00:00.000000000
2019-03-30 10:00:00,31.14,34.95,10,0 days 10:00:00.000000000
2019-03-30 11:00:00,26.99,30.2,11,0 days 11:00:00.000000000
2019-03-30 12:00:00,22.6,24.95,12,0 days 12:00:00.000000000
2019-03-30 13:00:00,18.66,20.12,13,0 days 13:00:00.000000000
2019-03-30 14:00:00,21.57,23.58,14,0 days 14:00:00.000000000
2019-03-30 15:00:00,23.1,25.19,15,0 days 15:00:00.000000000
2019-03-30 16:00:00,22.55,24.74,16,0 days 16:00:00.000000000
2019-03-30 17:00:00,21.67,23.97,17,0 days 17:00:00.000000000
2019-03-30 18:00:00,39.58,45.52,18,0 days 18:00:00.000000000
2019-03-30 19:00:00,41.04,49.49,19,0 days 19:00:00.000000000
2019-03-30 20:00:00,44.98,54.78,20,0 days 20:00:00.000000000
2019-03-30 21:00:00,34.23,39.24,21,0 days 21:00:00.000000000
2019-03-30 22:00:00,33.64,38.24,22,0 days 22:00:00.000000000
2019-03-30 23:00:00,37.23,41.54,23,0 days 23:00:00.000000000
2019-03-31 00:00:00,27.83,30.91,0,0 days 00:00:00.000000000
2019-03-31 01:00:00,23.61,26.01,1,0 days 01:00:00.000000000
2019-03-31 02:00:00,16.72,17.63,2,0 days 02:00:00.000000000
2019-03-31 03:00:00,21.0,22.56,3,0 days 03:00:00.000000000
2019-03-31 04:00:00,28.14,31.28,4,0 days 04:00:00.000000000
2019-03-31 05:00:00,10.07,10.61,5,0 days 05:00:00.000000000
2019-03-31 06:00:00,30.26,34.88,6,0 days 06:00:00.000000000
2019-03-31 07:00:00,51.9,61.93,7,0 days 07:00:00.000000000
2019-03-31 08:00:00,63.12,72.53,8,0 days 08:00:00.000000000
2019-03-31 09:00:00,47.24,53.65,9,0 days 09:00:00.000000000
2019-03-31 10:00:00,23.08,25.47,10,0 days 10:00:00.000000000
2019-03-31 11:00:00,20.02,21.54,11,0 days 11:00:00.000000000
2019-03-31 12:00:00,19.13,20.49,12,0 days 12:00:00.000000000
2019-03-31 13:00:00,20.29,22.04,13,0 days 13:00:00.000000000
2019-03-31 14:00:00,22.95,25.29,14,0 days 14:00:00.000000000
2019-03-31 15:00:00,28.0,31.36,15,0 days 15:00:00.000000000
2019-03-31 16:00:00,29.42,33.14,16,0 days 16:00:00.000000000
2019-03-31 17:00:00,31.36,35.44,17,0 days 17:00:00.000000000
2019-03-31 18:00:00,37.58,43.07,18,0 days 18:00:00.000000000
2019-03-31 19:00:00,47.62,55.74,19,0 days 19:00:00.000000000
2019-03-31 20:00:00,49.15,58.14,20,0 days 20:00:00.000000000
2019-03-31 21:00:00,48.45,57.06,21,0 days 21:00:00.000000000
2019-03-31 22:00:00,45.45,52.88,22,0 days 22:00:00.000000000
2019-03-31 23:00:00,43.7,51.0,23,0 days 23:00:00.000000000
2019-04-01 00:00:00,42.26,48.48,0,0 days 00:00:00.000000000
2019-04-01 01:00:00,41.39,47.14,1,0 days 01:00:00.000000000
2019-04-01 02:00:00,40.33,46.27,2,0 days 02:00:00.000000000
2019-04-01 03:00:00,38.72,44.32,3,0 days 03:00:00.000000000
2019-04-01 04:00:00,39.47,45.51,4,0 days 04:00:00.000000000
2019-04-01 05:00:00,46.38,52.91,5,0 days 05:00:00.000000000
2019-04-01 06:00:00,59.31,66.03,6,0 days 06:00:00.000000000
2019-04-01 07:00:00,77.58,84.51,7,0 days 07:00:00.000000000
2019-04-01 08:00:00,69.94,77.19,8,0 days 08:00:00.000000000
2019-04-01 09:00:00,50.25,56.9,9,0 days 09:00:00.000000000
2019-04-01 10:00:00,39.63,45.1,10,0 days 10:00:00.000000000
2019-04-01 11:00:00,34.92,39.57,11,0 days 11:00:00.000000000
2019-04-01 12:00:00,30.84,34.74,12,0 days 12:00:00.000000000
2019-04-01 13:00:00,29.24,32.83,13,0 days 13:00:00.000000000
2019-04-01 14:00:00,27.77,31.09,14,0 days 14:00:00.000000000
2019-04-01 15:00:00,28.0,31.36,15,0 days 15:00:00.000000000
2019-04-01 16:00:00,29.42,33.14,16,0 days 16:00:00.000000000
2019-04-01 17:00:00,31.36,35.44,17,0 days 17:00:00.000000000
2019-04-01 18:00:00,37.58,43.07,18,0 days 18:00:00.000000000
2019-04-01 19:00:00,47.62,55.74,19,0 days 19:00:00.000000000
2019-04-01 20:00:00,49.15,58.14,20,0 days 20:00:00.000000000
2019-04-01 21:00:00,48.45,57.06,21,0 days 21:00:00.000000000
2019-04-01 22:00:00,45.45,52.88,22,0 days 22:00:00.000000000
2019-04-01 23:00:00,43.7,51.0,23,0 days 23:00:00.000000000
2019-04-02 00:00:00,42.26,48.48,0,0 days 00:00:00.000000000
2019-04-02 01:00:00,41.39,47.14,1,0 days 01:00:00.000000000
2019-04-02 02:00:00,40.33,46.27,2,0 days 02:00:00.000000000
2019-04-02 03:00:00,38.72,44.32,3,0 days 03:00:00.000000000
2019-04-02 04:00:00,39.47,45.51,4,0 days 04:00:00.000000000
2019-04-02 05:00:00,46.38,52.91,5,0 days 05:00:00.000000000
2019-04-02 06:00:00,59.31,66.03,6,0 days 06:00:00.000000000
2019-04-02 07:00:00,77.58,84.51,7,0 days 07:00:00.000000000
2019-04-02 08:00:00,69.94,77.19,8,0 days 08:00:00.000000000
2019-04-02 09:00:00,50.25,56.9,9,0 days 09:00:00.000000000
2019-04-02 10:00:00,39.63,45.1,10,0 days 10:00:00.000000000
2019-04-02 11:00:00,34.92,39.57,11,0 days 11:00:00.000000000
2019-04-02 12:00:00,30.84,34.74,12,0 days 12:00:00.000000000
2019-04-02 13:00:00,29.24,32.83,13,0 days 13:00:00.000000000
2019-04-02 14:00:00,27.77,31.09,14,0 days 14:00:00.000000000
2019-04-02 15:00:00,28.0,31.36,15,0 days 15:00:00.000000000
2019-04-02 16:00:00,29.42,33.14,16,0 days 16:00:00.000000000
2019-04-02 17:00:00,31.36,35.44,17,0 days 17:00:00.000000000
2019-04-02 18:00:00,37.58,43.07,18,0 days 18:00:00.000000000
2019-04-02 19:00:00,47.62,55.74,19,0 days 19:00:00.000000000
2019-04-02 20:00:00,49.15,58.14,20,0 days 20:00:00.000000000
2019-04-02 21:00:00,48.45,57.06,21,0 days 21:00:00.000000000
2019-04-02 22:00:00,45.45,52.88,22,0 days 22:00:00.000000000
2019-04-02 23:00:00,43.7,51.0,23,0 days 23:00:00.000000000
2019-04-03 00:00:00,42.26,48.48,0,0 days 00:00:00.000000000
2019-04-03 01:00:00,41.39,47.14,1,0 days 01:00:00.000000000
2019-04-03 02:00:00,40.33,46.27,2,0 days 02:00:00.000000000
2019-04-03 03:00:00,38.72,44.32,3,0 days 03:00:00.000000000
2019-04-03 04:00:00,39.47,45.51,4,0 days 04:00:00.000000000
2019-04-03 05:00:00,46.38,52.91,5,0 days 05:00:00.000000000
2019-04-03 06:00:00,59.31,66.03,6,0 days 06:00:00.000000000
2019-04-03 07:00:00,77.58,84.51,7,0 days 07:00:00.000000000
2019-04-03 08:00:00,69.94,77.19,8,0 days 08:00:00.000000000
2019-04-03 09:00:00,50.25,56.9,9,0 days 09:00:00.000000000
2019-04-03 10:00:00,39.63,45.1,10,0 days 10:00:00.000000000
2019-04-03 11:00:00,34.92,39.57,11,0 days 11:00:00.000000000
2019-04-03 12:00:00,30.84,34.74,12,0 days 12:00:00.000000000
2019-04-03 13:00:00,29.24,32.83,13,0 days 13:00:00.000000000
2019-04-03 14:00:00,31.04,33.96,14,0 days 14:00:00.000000000
2019-04-03 15:00:00,26.95,29.46,15,0 days 15:00:00.000000000
2019-04-03 16:00:00,32.14,36.16,16,0 days 16:00:00.000000000
2019-04-03 17:00:00,35.33,39.79,17,0 days 17:00:00.000000000
2019-04-03 18:00:00,46.26,53.3,18,0 days 18:00:00.000000000
2019-04-03 19:00:00,175.48,200.74,19,0 days 19:00:00.000000000
2019-04-03 20:00:00,115.7,129.91,20,0 days 20:00:00.000000000
2019-04-03 21:00:00,76.32,87.08,21,0 days 21:00:00.000000000
2019-04-03 22:00:00,71.88,83.21,22,0 days 22:00:00.000000000
2019-04-03 23:00:00,76.8,89.06,23,0 days 23:00:00.000000000
2019-04-04 00:00:00,51.38,62.03,0,0 days 00:00:00.000000000
2019-04-04 01:00:00,60.61,71.62,1,0 days 01:00:00.000000000
2019-04-04 02:00:00,46.51,55.2,2,0 days 02:00:00.000000000
2019-04-04 03:00:00,36.42,42.33,3,0 days 03:00:00.000000000
2019-04-04 04:00:00,36.64,42.38,4,0 days 04:00:00.000000000
2019-04-04 05:00:00,85.93,100.83,5,0 days 05:00:00.000000000
2019-04-04 06:00:00,175.87,196.23,6,0 days 06:00:00.000000000
2019-04-04 07:00:00,201.11,224.07,7,0 days 07:00:00.000000000
2019-04-04 08:00:00,95.38,104.81,8,0 days 08:00:00.000000000
2019-04-04 09:00:00,88.62,98.3,9,0 days 09:00:00.000000000
2019-04-04 10:00:00,35.94,41.48,10,0 days 10:00:00.000000000
2019-04-04 11:00:00,31.6,35.9,11,0 days 11:00:00.000000000
2019-04-04 12:00:00,25.71,28.34,12,0 days 12:00:00.000000000
2019-04-04 13:00:00,22.55,24.59,13,0 days 13:00:00.000000000
2019-04-04 14:00:00,24.36,26.86,14,0 days 14:00:00.000000000
2019-04-04 15:00:00,41.79,49.01,15,0 days 15:00:00.000000000
2019-04-04 16:00:00,38.17,44.54,16,0 days 16:00:00.000000000
2019-04-04 17:00:00,31.55,35.16,17,0 days 17:00:00.000000000
2019-04-04 18:00:00,31.5,35.74,18,0 days 18:00:00.000000000
2019-04-04 19:00:00,40.49,48.84,19,0 days 19:00:00.000000000
2019-04-04 20:00:00,37.86,45.17,20,0 days 20:00:00.000000000
2019-04-04 21:00:00,35.18,40.86,21,0 days 21:00:00.000000000
2019-04-04 22:00:00,35.62,41.96,22,0 days 22:00:00.000000000
2019-04-04 23:00:00,37.4,43.49,23,0 days 23:00:00.000000000
2019-04-05 00:00:00,38.99,46.19,0,0 days 00:00:00.000000000
2019-04-05 01:00:00,54.68,64.53,1,0 days 01:00:00.000000000
2019-04-05 02:00:00,53.9,65.96,2,0 days 02:00:00.000000000
2019-04-05 03:00:00,52.03,63.47,3,0 days 03:00:00.000000000
2019-04-05 04:00:00,47.32,58.79,4,0 days 04:00:00.000000000
2019-04-05 05:00:00,68.96,79.33,5,0 days 05:00:00.000000000
2019-04-05 06:00:00,107.09,118.03,6,0 days 06:00:00.000000000
2019-04-05 07:00:00,112.68,119.53,7,0 days 07:00:00.000000000
2019-04-05 08:00:00,45.63,53.43,8,0 days 08:00:00.000000000
2019-04-05 09:00:00,22.42,24.04,9,0 days 09:00:00.000000000
2019-04-05 10:00:00,21.13,22.67,10,0 days 10:00:00.000000000
2019-04-05 11:00:00,19.85,21.66,11,0 days 11:00:00.000000000
2019-04-05 12:00:00,19.12,20.9,12,0 days 12:00:00.000000000
2019-04-05 13:00:00,17.0,18.39,13,0 days 13:00:00.000000000
2019-04-05 14:00:00,19.16,20.75,14,0 days 14:00:00.000000000
2019-04-05 15:00:00,24.24,26.52,15,0 days 15:00:00.000000000
2019-04-05 16:00:00,24.44,26.74,16,0 days 16:00:00.000000000
