TimeStamp,PM2.5(Ug/m3),PM10(Ug/m3),hour,EVI,NDVI,humidity (%),precipitation (mm),pressure (kPa),radiation (W/m2),temperature (oC),windspeed (m/s),winddirection_E,winddirection_N,winddirection_NE,winddirection_NW,winddirection_S,winddirection_SE,winddirection_SW,winddirection_W
2019-03-15 22:00:00,160.77,177.88,22,0.1233,0.2471,78,0.0,87.54,0.0,23.6,0.46,0,0,0,0,0,0,0,1
2019-03-15 23:00:00,147.98,165.33,23,0.1233,0.2471,80,0.0,87.57,0.0,22.86,0.26,0,0,0,0,0,0,0,1
2019-03-16 00:00:00,146.83,166.99,0,0.1233,0.2471,80,0.0,87.58,0.0,22.67,0.46,1,0,0,0,0,0,0,0
2019-03-16 01:00:00,112.06,128.38,1,0.1233,0.2471,82,0.0,87.56,0.0,21.76,0.37,0,1,0,0,0,0,0,0
2019-03-16 02:00:00,84.1,95.38,2,0.1233,0.2471,83,0.0,87.53,0.0,21.26,0.33,0,0,0,0,1,0,0,0
2019-03-16 03:00:00,70.99,80.3,3,0.1233,0.2471,86,0.0,87.53,0.0,21.14,0.49,0,0,0,0,1,0,0,0
2019-03-16 04:00:00,64.95,73.47,4,0.1233,0.2471,90,0.0,87.54,0.0,20.76,0.26,0,0,1,0,0,0,0,0
2019-03-16 05:00:00,66.98,74.72,5,0.1233,0.2471,91,0.0,87.6,0.0,20.7,0.46,0,1,0,0,0,0,0,0
2019-03-16 06:00:00,77.64,84.77,6,0.1233,0.2471,90,0.0,87.65,0.07,20.79,0.68,0,1,0,0,0,0,0,0
2019-03-16 07:00:00,81.6,89.16,7,0.1233,0.2471,89,0.0,87.71,28.58,20.99,0.46,0,0,0,1,0,0,0,0
2019-03-16 08:00:00,72.84,80.19,8,0.1233,0.2471,86,0.0,87.78,229.73,22.76,0.67,0,0,1,0,0,0,0,0
2019-03-16 09:00:00,54.17,61.61,9,0.1233,0.2471,78,0.0,87.83,372.85,25.12,0.82,0,0,1,0,0,0,0,0
2019-03-16 10:00:00,43.02,49.21,10,0.1233,0.2471,62,0.0,87.86,520.62,27.36,0.76,0,0,0,0,1,0,0,0
2019-03-16 11:00:00,35.62,40.33,11,0.1233,0.2471,58,0.0,87.8,832.28,28.75,0.99,0,0,0,0,1,0,0,0
2019-03-16 12:00:00,30.57,34.37,12,0.1233,0.2471,58,0.0,87.72,907.37,28.98,1.0,0,0,0,0,1,0,0,0
2019-03-16 13:00:00,28.35,31.7,13,0.1233,0.2471,57,0.0,87.61,1000.82,29.51,1.2,0,0,0,0,1,0,0,0
2019-03-16 14:00:00,27.91,31.18,14,0.1233,0.2471,55,0.0,87.49,861.08,29.68,1.28,0,0,0,0,1,0,0,0
2019-03-16 15:00:00,27.52,30.61,15,0.1233,0.2471,53,0.0,87.42,787.03,29.87,1.15,0,0,0,0,1,0,0,0
2019-03-16 16:00:00,32.45,36.33,16,0.1233,0.2471,54,0.0,87.36,462.27,29.6,0.97,0,0,0,0,0,1,0,0
2019-03-16 17:00:00,110.72,122.18,17,0.1233,0.2471,54,0.0,87.34,218.98,28.96,0.87,0,0,0,0,0,0,1,0
2019-03-16 18:00:00,247.73,272.53,18,0.1233,0.2471,57,0.0,87.36,59.48,27.71,0.62,0,0,0,0,1,0,0,0
2019-03-16 19:00:00,271.96,301.57,19,0.1233,0.2471,67,0.0,87.4,0.48,25.9,0.54,0,0,0,0,0,0,1,0
2019-03-16 20:00:00,243.94,270.49,20,0.1233,0.2471,74,0.0,87.45,0.0,24.94,0.55,0,0,0,0,1,0,0,0
2019-03-16 21:00:00,206.76,228.82,21,0.1233,0.2471,76,0.0,87.5,0.0,24.26,0.55,0,1,0,0,0,0,0,0
2019-03-16 22:00:00,160.77,177.88,22,0.1233,0.2471,79,0.0,87.55,0.0,23.3,0.41,0,1,0,0,0,0,0,0
2019-03-16 23:00:00,147.98,165.33,23,0.1233,0.2471,78,0.0,87.63,0.0,23.11,0.93,1,0,0,0,0,0,0,0
2019-03-17 00:00:00,146.83,166.99,0,0.1233,0.2471,72,0.0,87.59,0.0,22.88,0.52,1,0,0,0,0,0,0,0
2019-03-17 01:00:00,112.06,128.38,1,0.1233,0.2471,71,0.0,87.53,0.0,22.86,0.84,1,0,0,0,0,0,0,0
2019-03-17 02:00:00,84.1,95.38,2,0.1233,0.2471,73,0.0,87.54,0.0,22.18,0.32,1,0,0,0,0,0,0,0
2019-03-17 03:00:00,70.99,80.3,3,0.1233,0.2471,74,0.0,87.56,0.0,21.87,0.41,0,0,1,0,0,0,0,0
2019-03-17 04:00:00,64.95,73.47,4,0.1233,0.2471,72,0.0,87.57,0.0,22.14,0.63,0,0,1,0,0,0,0,0
2019-03-17 05:00:00,66.98,74.72,5,0.1233,0.2471,71,0.0,87.62,0.0,21.76,0.47,1,0,0,0,0,0,0,0
2019-03-17 06:00:00,77.64,84.77,6,0.1233,0.2471,72,0.0,87.66,0.43,21.73,1.19,0,0,1,0,0,0,0,0
2019-03-17 07:00:00,81.6,89.16,7,0.1233,0.2471,74,0.0,87.72,38.47,21.51,1.48,0,0,1,0,0,0,0,0
2019-03-17 08:00:00,72.84,80.19,8,0.1233,0.2471,72,0.0,87.8,247.08,22.7,1.24,0,0,1,0,0,0,0,0
2019-03-17 09:00:00,54.17,61.61,9,0.1233,0.2471,65,0.0,87.86,490.58,25.27,1.03,1,0,0,0,0,0,0,0
2019-03-17 10:00:00,43.02,49.21,10,0.1233,0.2471,56,0.0,87.89,709.75,27.28,1.06,0,0,0,0,0,1,0,0
2019-03-17 11:00:00,35.62,40.33,11,0.1233,0.2471,52,0.0,87.86,703.53,28.15,0.98,1,0,0,0,0,0,0,0
2019-03-17 12:00:00,30.57,34.37,12,0.1233,0.2471,49,0.0,87.79,772.72,28.93,0.84,0,0,1,0,0,0,0,0
2019-03-17 13:00:00,28.35,31.7,13,0.1233,0.2471,52,0.0,87.68,471.88,29.08,0.76,0,0,0,0,1,0,0,0
2019-03-17 14:00:00,27.91,31.18,14,0.1233,0.2471,54,0.0,87.54,658.77,29.31,1.05,0,0,0,0,1,0,0,0
2019-03-17 15:00:00,27.52,30.61,15,0.1233,0.2471,60,0.0,87.5,415.03,27.32,1.3,0,0,0,0,1,0,0,0
2019-03-17 16:00:00,32.45,36.33,16,0.1233,0.2471,53,0.0,87.44,531.6,28.44,0.94,0,0,0,0,1,0,0,0
2019-03-17 17:00:00,65.45,73.71,17,0.1233,0.2471,56,0.0,87.39,303.27,28.23,0.99,0,0,0,0,1,0,0,0
2019-03-17 18:00:00,105.94,116.5,18,0.1233,0.2471,55,0.0,87.43,95.53,27.76,0.61,0,0,0,0,1,0,0,0
2019-03-17 19:00:00,221.63,248.03,19,0.1233,0.2471,62,0.0,87.55,0.2,26.25,0.38,0,0,1,0,0,0,0,0
2019-03-17 20:00:00,289.54,332.33,20,0.1233,0.2471,69,0.0,87.56,0.0,25.02,0.35,0,0,0,0,0,0,1,0
2019-03-17 21:00:00,271.18,313.25,21,0.1233,0.2471,72,0.0,87.59,0.0,23.97,0.29,0,0,0,0,0,0,0,1
2019-03-17 22:00:00,302.72,352.86,22,0.1233,0.2471,75,0.0,87.63,0.0,23.66,0.39,0,0,0,0,0,0,0,1
2019-03-17 23:00:00,163.54,187.27,23,0.1233,0.2471,79,0.0,87.68,0.0,23.65,0.4,0,0,0,1,0,0,0,0
2019-03-18 00:00:00,196.38,226.83,0,0.1233,0.2471,83,0.0,87.72,0.0,23.05,0.71,1,0,0,0,0,0,0,0
2019-03-18 01:00:00,129.54,143.93,1,0.1233,0.2471,87,0.0,87.7,0.0,22.16,0.61,0,0,0,0,0,1,0,0
2019-03-18 02:00:00,78.97,89.69,2,0.1233,0.2471,86,0.0,87.64,0.0,21.43,0.27,0,0,0,0,0,1,0,0
2019-03-18 03:00:00,75.04,85.49,3,0.1233,0.2471,83,0.0,87.61,0.0,20.8,0.19,1,0,0,0,0,0,0,0
2019-03-18 04:00:00,57.71,69.44,4,0.1233,0.2471,81,0.0,87.61,0.0,20.49,0.2,0,1,0,0,0,0,0,0
2019-03-18 05:00:00,87.99,100.26,5,0.1233,0.2471,83,0.0,87.64,0.0,20.34,0.2,0,1,0,0,0,0,0,0
2019-03-18 06:00:00,121.73,129.59,6,0.1233,0.2471,88,0.0,87.71,0.18,20.21,0.21,0,0,1,0,0,0,0,0
2019-03-18 07:00:00,106.46,117.83,7,0.1233,0.2471,85,0.0,87.77,41.72,20.62,0.27,0,0,0,0,1,0,0,0
2019-03-18 08:00:00,59.35,69.97,8,0.1233,0.2471,77,0.0,87.83,309.63,23.49,0.81,0,0,1,0,0,0,0,0
2019-03-18 09:00:00,44.85,54.8,9,0.1233,0.2471,75,0.0,87.88,443.55,24.93,0.98,0,1,0,0,0,0,0,0
2019-03-18 10:00:00,41.36,49.4,10,0.1233,0.2471,72,0.0,87.89,725.65,26.39,0.9,0,0,1,0,0,0,0,0
2019-03-18 11:00:00,32.26,36.91,11,0.1233,0.2471,61,0.0,87.86,817.42,28.11,0.87,0,0,0,0,0,0,0,1
2019-03-18 12:00:00,24.33,26.92,12,0.1233,0.2471,58,0.0,87.8,501.58,28.08,0.9,0,0,0,0,0,0,1,0
2019-03-18 13:00:00,25.39,28.54,13,0.1233,0.2471,51,0.0,87.71,988.4,29.2,1.28,0,0,0,0,1,0,0,0
2019-03-18 14:00:00,24.53,28.43,14,0.1233,0.2471,54,0.0,87.57,911.88,29.34,1.38,0,0,0,0,1,0,0,0
2019-03-18 15:00:00,23.78,26.95,15,0.1233,0.2471,55,0.0,87.53,823.3,29.51,1.22,0,0,0,0,1,0,0,0
2019-03-18 16:00:00,25.68,29.34,16,0.1233,0.2471,55,0.0,87.57,223.77,26.97,0.79,1,0,0,0,0,0,0,0
2019-03-18 17:00:00,63.85,71.23,17,0.1233,0.2471,59,0.0,87.55,175.67,26.83,0.67,0,0,0,0,0,0,1,0
2019-03-18 18:00:00,248.22,267.47,18,0.1233,0.2471,61,0.0,87.54,75.77,26.62,0.62,0,0,0,0,1,0,0,0
2019-03-18 19:00:00,367.25,416.58,19,0.1233,0.2471,61,0.0,87.54,0.9,25.47,0.64,0,0,0,0,0,0,1,0
2019-03-18 20:00:00,366.07,412.73,20,0.1233,0.2471,69,0.0,87.6,0.0,24.42,0.54,0,0,0,0,0,0,0,1
2019-03-18 21:00:00,309.76,352.08,21,0.1233,0.2471,72,0.0,87.59,0.0,24.06,0.48,0,0,0,1,0,0,0,0
2019-03-18 22:00:00,255.96,293.93,22,0.1233,0.2471,72,0.0,87.64,0.0,23.76,0.39,0,0,0,1,0,0,0,0
2019-03-18 23:00:00,242.04,278.32,23,0.1233,0.2471,78,0.0,87.66,0.0,22.8,0.47,0,0,1,0,0,0,0,0
2019-03-19 00:00:00,296.55,366.21,0,0.1233,0.2471,80,0.0,87.63,0.0,22.39,0.47,1,0,0,0,0,0,0,0
2019-03-19 01:00:00,111.76,134.14,1,0.1233,0.2471,84,0.0,87.63,0.0,21.75,0.25,0,0,1,0,0,0,0,0
2019-03-19 02:00:00,62.35,73.16,2,0.1233,0.2471,86,0.0,87.59,0.0,21.46,0.22,1,0,0,0,0,0,0,0
2019-03-19 03:00:00,60.34,73.32,3,0.1233,0.2471,86,0.0,87.57,0.0,21.6,0.3,1,0,0,0,0,0,0,0
2019-03-19 04:00:00,82.81,95.86,4,0.1233,0.2471,88,0.0,87.57,0.0,21.42,0.29,0,0,1,0,0,0,0,0
2019-03-19 05:00:00,69.04,77.86,5,0.1233,0.2471,90,0.0,87.59,0.0,20.81,0.22,0,0,1,0,0,0,0,0
2019-03-19 06:00:00,95.05,102.81,6,0.1233,0.2471,92,0.0,87.62,0.17,20.22,0.13,1,0,0,0,0,0,0,0
2019-03-19 07:00:00,156.28,171.75,7,0.1233,0.2471,92,0.0,87.67,29.33,20.44,0.2,1,0,0,0,0,0,0,0
2019-03-19 08:00:00,119.78,130.18,8,0.1233,0.2471,85,0.0,87.75,223.8,23.28,0.49,0,1,0,0,0,0,0,0
2019-03-19 09:00:00,67.45,76.99,9,0.1233,0.2471,71,0.0,87.78,472.83,26.14,0.71,0,0,0,0,1,0,0,0
2019-03-19 10:00:00,35.66,41.43,10,0.1233,0.2471,59,0.0,87.77,707.93,28.08,0.76,0,0,0,0,0,1,0,0
2019-03-19 11:00:00,27.03,30.12,11,0.1233,0.2471,52,0.0,87.72,899.02,29.42,0.98,0,0,0,0,0,1,0,0
2019-03-19 12:00:00,28.01,31.6,12,0.1233,0.2471,46,0.0,87.64,779.08,29.7,0.91,0,0,1,0,0,0,0,0
2019-03-19 13:00:00,34.08,39.22,13,0.1233,0.2471,47,0.0,87.54,271.25,29.25,0.69,0,0,0,0,0,1,0,0
2019-03-19 14:00:00,40.62,48.8,14,0.1233,0.2471,49,0.0,87.43,785.57,29.87,1.07,0,0,0,0,1,0,0,0
2019-03-19 15:00:00,41.99,48.78,15,0.1233,0.2471,51,0.0,87.36,701.0,30.0,1.21,0,0,0,0,1,0,0,0
2019-03-19 16:00:00,47.47,57.81,16,0.1233,0.2471,51,0.0,87.31,514.28,29.8,1.06,0,0,0,0,1,0,0,0
2019-03-19 17:00:00,87.72,97.11,17,0.1233,0.2471,48,0.0,87.3,225.37,29.21,0.77,0,0,0,0,1,0,0,0
2019-03-19 18:00:00,175.64,187.67,18,0.1233,0.2471,55,0.0,87.32,30.83,27.37,0.61,0,0,0,0,1,0,0,0
2019-03-19 19:00:00,292.08,320.66,19,0.1233,0.2471,62,0.0,87.36,0.48,25.96,0.5,0,0,0,0,0,0,0,1
2019-03-19 20:00:00,334.63,383.55,20,0.1233,0.2471,74,0.0,87.39,0.0,25.08,0.47,0,0,0,0,0,0,0,1
2019-03-19 21:00:00,250.43,288.07,21,0.1233,0.2471,78,0.0,87.44,0.0,24.55,0.43,0,0,0,0,0,0,0,1
2019-03-19 22:00:00,235.49,268.24,22,0.1233,0.2471,81,0.0,87.45,0.0,23.9,0.39,0,0,0,1,0,0,0,0
2019-03-19 23:00:00,190.46,217.5,23,0.1233,0.2471,86,0.0,87.49,0.0,23.55,0.34,0,0,0,0,0,0,0,1
2019-03-20 00:00:00,192.5,224.35,0,0.1233,0.2471,88,0.0,87.48,0.0,22.96,0.41,0,1,0,0,0,0,0,0
2019-03-20 01:00:00,152.57,172.12,1,0.1233,0.2471,93,0.0,87.46,0.0,22.68,0.31,0,0,1,0,0,0,0,0
2019-03-20 02:00:00,179.76,202.07,2,0.1233,0.2471,94,0.0,87.43,0.0,22.44,0.79,1,0,0,0,0,0,0,0
2019-03-20 03:00:00,100.13,110.98,3,0.1233,0.2471,95,0.02,87.39,0.0,21.7,0.6,1,0,0,0,0,0,0,0
2019-03-20 04:00:00,96.91,110.46,4,0.1233,0.2471,96,0.02,87.41,0.0,21.67,0.35,0,0,0,0,1,0,0,0
2019-03-20 05:00:00,129.74,142.63,5,0.1233,0.2471,96,0.02,87.46,0.0,21.88,0.26,0,0,0,1,0,0,0,0
2019-03-20 06:00:00,154.59,169.56,6,0.1233,0.2471,95,0.02,87.52,0.08,22.2,0.6,0,0,1,0,0,0,0,0
2019-03-20 07:00:00,141.35,151.54,7,0.1233,0.2471,89,0.0,87.59,11.38,22.46,0.68,0,0,1,0,0,0,0,0
2019-03-20 08:00:00,94.4,99.83,8,0.1233,0.2471,83,0.0,87.66,197.12,23.13,0.82,0,0,1,0,0,0,0,0
2019-03-20 09:00:00,61.75,69.53,9,0.1233,0.2471,74,0.0,87.71,464.73,26.0,0.68,0,0,1,0,0,0,0,0
2019-03-20 10:00:00,38.72,44.95,10,0.1233,0.2471,57,0.0,87.7,694.9,28.71,0.87,0,0,0,0,1,0,0,0
2019-03-20 11:00:00,33.01,38.27,11,0.1233,0.2471,47,0.0,87.65,857.75,30.11,1.09,0,0,0,0,0,1,0,0
2019-03-20 12:00:00,35.47,41.29,12,0.1233,0.2471,46,0.0,87.57,859.63,30.27,1.08,0,0,0,0,0,1,0,0
2019-03-20 13:00:00,26.67,29.58,13,0.1233,0.2471,47,0.0,87.47,865.55,30.4,1.14,0,0,0,0,1,0,0,0
2019-03-20 14:00:00,29.19,32.6,14,0.1233,0.2471,48,0.0,87.38,872.63,30.52,1.4,0,0,0,0,1,0,0,0
2019-03-20 15:00:00,29.55,33.39,15,0.1233,0.2471,50,0.0,87.3,735.23,30.39,1.2,0,0,0,0,1,0,0,0
2019-03-20 16:00:00,30.27,33.97,16,0.1233,0.2471,47,0.0,87.27,517.85,30.29,1.14,0,0,0,0,1,0,0,0
2019-03-20 17:00:00,124.11,136.92,17,0.1233,0.2471,46,0.0,87.25,294.27,29.83,0.94,0,0,0,0,1,0,0,0
2019-03-20 18:00:00,368.06,408.64,18,0.1233,0.2471,53,0.0,87.26,63.73,28.27,0.68,0,0,0,0,1,0,0,0
2019-03-20 19:00:00,358.41,410.63,19,0.1233,0.2471,66,0.0,87.28,0.37,26.27,0.6,0,0,0,0,0,0,1,0
2019-03-20 20:00:00,344.05,397.01,20,0.1233,0.2471,73,0.0,87.34,0.0,25.21,0.53,0,0,0,0,0,0,1,0
2019-03-20 21:00:00,328.25,367.02,21,0.1233,0.2471,73,0.0,87.37,0.0,24.66,0.51,0,0,0,0,0,0,1,0
2019-03-20 22:00:00,130.3,142.46,22,0.1233,0.2471,76,0.0,87.42,0.0,23.92,0.55,0,1,0,0,0,0,0,0
2019-03-20 23:00:00,177.84,202.75,23,0.1233,0.2471,84,0.0,87.46,0.0,22.9,0.65,0,0,0,0,0,1,0,0
2019-03-21 00:00:00,234.63,278.91,0,0.1233,0.2471,84,0.0,87.48,0.0,22.51,1.09,1,0,0,0,0,0,0,0
2019-03-21 01:00:00,114.9,129.8,1,0.1233,0.2471,79,0.0,87.46,0.0,22.12,0.42,1,0,0,0,0,0,0,0
2019-03-21 02:00:00,85.34,97.32,2,0.1233,0.2471,77,0.0,87.45,0.0,22.06,0.31,1,0,0,0,0,0,0,0
2019-03-21 03:00:00,89.81,101.68,3,0.1233,0.2471,83,0.0,87.45,0.0,21.46,0.17,0,0,0,0,0,0,0,1
2019-03-21 04:00:00,114.9,129.39,4,0.1233,0.2471,80,0.0,87.43,0.0,21.59,0.58,0,0,1,0,0,0,0,0
2019-03-21 05:00:00,119.71,131.75,5,0.1233,0.2471,78,0.0,87.46,0.0,21.7,0.41,0,0,1,0,0,0,0,0
2019-03-21 06:00:00,160.36,173.47,6,0.1233,0.2471,82,0.0,87.52,0.37,21.14,0.49,0,1,0,0,0,0,0,0
2019-03-21 07:00:00,118.48,129.67,7,0.1233,0.2471,77,0.0,87.59,30.62,22.2,0.81,0,0,0,1,0,0,0,0
2019-03-21 08:00:00,85.74,93.98,8,0.1233,0.2471,78,0.0,87.71,234.52,23.52,0.75,0,0,0,0,1,0,0,0
2019-03-21 09:00:00,54.94,65.36,9,0.1233,0.2471,62,0.0,87.76,460.58,26.46,0.56,0,0,0,0,1,0,0,0
2019-03-21 10:00:00,45.98,55.12,10,0.1233,0.2471,56,0.0,87.77,681.75,27.95,0.82,0,0,1,0,0,0,0,0
2019-03-21 11:00:00,56.77,67.23,11,0.1233,0.2471,50,0.0,87.72,861.7,28.95,1.3,1,0,0,0,0,0,0,0
2019-03-21 12:00:00,56.76,66.88,12,0.1233,0.2471,46,0.0,87.65,689.12,29.35,1.1,1,0,0,0,0,0,0,0
2019-03-21 13:00:00,41.5,50.66,13,0.1233,0.2471,48,0.0,87.57,637.02,29.55,1.05,0,0,0,0,0,0,0,1
2019-03-21 14:00:00,47.2,56.11,14,0.1233,0.2471,60,0.0,87.49,348.15,27.71,0.93,0,0,0,0,1,0,0,0
2019-03-21 15:00:00,30.55,33.73,15,0.1233,0.2471,56,0.0,87.39,482.8,28.7,1.01,0,0,0,0,1,0,0,0
2019-03-21 16:00:00,27.48,30.3,16,0.1233,0.2471,53,0.0,87.3,461.15,28.51,1.15,0,0,0,0,1,0,0,0
2019-03-21 17:00:00,59.5,65.82,17,0.1233,0.2471,62,0.0,87.31,176.52,27.48,0.95,0,0,0,0,1,0,0,0
2019-03-21 18:00:00,157.14,167.08,18,0.1233,0.2471,66,0.0,87.41,30.4,26.11,0.65,1,0,0,0,0,0,0,0
2019-03-21 19:00:00,290.51,327.65,19,0.1233,0.2471,74,0.0,87.44,0.23,25.05,0.62,0,0,0,0,0,0,1,0
2019-03-21 20:00:00,348.43,394.52,20,0.1233,0.2471,78,0.0,87.47,0.0,24.49,0.64,0,0,0,0,1,0,0,0
2019-03-21 21:00:00,305.59,347.16,21,0.1233,0.2471,79,0.0,87.51,0.0,24.43,0.71,0,0,0,0,1,0,0,0
2019-03-21 22:00:00,291.46,326.76,22,0.1233,0.2471,80,0.0,87.54,0.0,23.99,0.63,0,0,0,0,0,0,1,0
2019-03-21 23:00:00,147.11,159.8,23,0.1233,0.2471,81,0.0,87.59,0.0,23.29,0.41,0,0,0,0,1,0,0,0
2019-03-22 00:00:00,105.7,116.79,0,0.1233,0.2471,81,0.0,87.59,0.0,22.91,0.41,0,0,0,0,0,1,0,0
2019-03-22 01:00:00,46.59,53.99,1,0.1233,0.2471,83,0.0,87.57,0.0,22.06,0.19,0,0,0,0,0,0,1,0
2019-03-22 02:00:00,87.98,99.9,2,0.1233,0.2471,84,0.0,87.53,0.0,21.47,0.28,0,1,0,0,0,0,0,0
2019-03-22 03:00:00,75.05,85.82,3,0.1233,0.2471,88,0.0,87.52,0.0,21.04,0.22,0,0,0,1,0,0,0,0
2019-03-22 04:00:00,101.23,111.6,4,0.1233,0.2471,89,0.0,87.53,0.0,21.21,0.25,0,0,0,0,0,0,0,1
2019-03-22 05:00:00,89.21,100.0,5,0.1233,0.2471,90,0.0,87.55,0.0,21.29,0.32,0,1,0,0,0,0,0,0
2019-03-22 06:00:00,94.89,102.6,6,0.1233,0.2471,91,0.0,87.6,0.42,21.33,0.26,0,0,1,0,0,0,0,0
2019-03-22 07:00:00,140.1,149.23,7,0.1233,0.2471,92,0.0,87.66,32.85,21.9,0.45,0,1,0,0,0,0,0,0
2019-03-22 08:00:00,103.54,113.7,8,0.1233,0.2471,90,0.0,87.72,126.93,22.68,0.57,0,0,1,0,0,0,0,0
2019-03-22 09:00:00,36.02,42.21,9,0.1233,0.2471,74,0.0,87.75,457.12,26.57,1.02,0,0,0,0,1,0,0,0
2019-03-22 10:00:00,35.51,40.94,10,0.1233,0.2471,67,0.0,87.78,543.5,27.47,1.14,0,0,0,0,0,1,0,0
2019-03-22 11:00:00,27.0,30.34,11,0.1233,0.2471,57,0.0,87.75,901.08,28.99,1.25,0,0,0,0,1,0,0,0
2019-03-22 12:00:00,29.36,33.26,12,0.1233,0.2471,54,0.0,87.69,905.92,29.13,1.41,0,0,0,0,1,0,0,0
2019-03-22 13:00:00,25.44,28.6,13,0.1233,0.2471,53,0.0,87.61,986.52,29.24,1.34,0,0,0,0,1,0,0,0
2019-03-22 14:00:00,24.01,26.75,14,0.1233,0.2471,51,0.0,87.49,907.9,29.77,1.16,0,0,0,0,1,0,0,0
2019-03-22 15:00:00,24.91,27.63,15,0.1233,0.2471,51,0.0,87.4,742.9,29.95,1.04,0,0,0,0,1,0,0,0
2019-03-22 16:00:00,25.82,28.95,16,0.1233,0.2471,51,0.0,87.35,537.92,29.83,1.1,0,0,0,0,1,0,0,0
2019-03-22 17:00:00,67.31,74.92,17,0.1233,0.2471,51,0.0,87.3,298.98,29.03,0.9,0,0,0,0,1,0,0,0
2019-03-22 18:00:00,184.95,199.61,18,0.1233,0.2471,55,0.0,87.29,44.02,27.57,0.66,0,0,0,0,1,0,0,0
2019-03-22 19:00:00,332.31,376.87,19,0.1233,0.2471,63,0.0,87.33,0.25,25.59,0.5,0,0,0,0,0,0,1,0
2019-03-22 20:00:00,247.06,275.06,20,0.1233,0.2471,70,0.0,87.36,0.0,24.58,0.44,0,0,0,0,0,0,1,0
2019-03-22 21:00:00,238.77,271.26,21,0.1233,0.2471,76,0.0,87.4,0.0,23.96,0.48,0,0,0,0,0,1,0,0
