TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-07-04 14:00:00,5.97,8.55,13.04,14,0 days 14:00:00.000000000
2017-07-04 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-04 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-04 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-04 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-04 19:00:00,27.46,40.73,82.09,19,0 days 19:00:00.000000000
2017-07-04 20:00:00,21.55,31.48,68.34,20,0 days 20:00:00.000000000
2017-07-04 21:00:00,18.69,26.82,54.46,21,0 days 21:00:00.000000000
2017-07-04 22:00:00,18.45,26.69,48.33,22,0 days 22:00:00.000000000
2017-07-04 23:00:00,32.26,46.41,83.11,23,0 days 23:00:00.000000000
2017-07-05 00:00:00,34.42,48.54,70.44,0,0 days 00:00:00.000000000
2017-07-05 01:00:00,23.6,32.93,47.69,1,0 days 01:00:00.000000000
2017-07-05 02:00:00,23.75,33.28,52.96,2,0 days 02:00:00.000000000
2017-07-05 03:00:00,28.8,40.07,64.93,3,0 days 03:00:00.000000000
2017-07-05 04:00:00,28.22,38.45,66.46,4,0 days 04:00:00.000000000
2017-07-05 05:00:00,30.79,43.3,119.16,5,0 days 05:00:00.000000000
2017-07-05 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-05 07:00:00,,,,7,0 days 07:00:00.000000000
2017-07-05 08:00:00,,,,8,0 days 08:00:00.000000000
2017-07-05 09:00:00,,,,9,0 days 09:00:00.000000000
2017-07-05 10:00:00,,,,10,0 days 10:00:00.000000000
2017-07-05 11:00:00,,,,11,0 days 11:00:00.000000000
2017-07-05 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-05 13:00:00,,,,13,0 days 13:00:00.000000000
2017-07-05 14:00:00,,,,14,0 days 14:00:00.000000000
2017-07-05 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-05 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-05 17:00:00,12.05,16.64,31.19,17,0 days 17:00:00.000000000
2017-07-05 18:00:00,13.47,18.46,33.31,18,0 days 18:00:00.000000000
2017-07-05 19:00:00,14.17,19.81,33.56,19,0 days 19:00:00.000000000
2017-07-05 20:00:00,12.9,17.85,28.0,20,0 days 20:00:00.000000000
2017-07-05 21:00:00,10.14,14.42,63.8,21,0 days 21:00:00.000000000
2017-07-05 22:00:00,10.4,14.78,57.72,22,0 days 22:00:00.000000000
2017-07-05 23:00:00,11.41,15.31,22.83,23,0 days 23:00:00.000000000
2017-07-06 00:00:00,11.17,14.53,17.43,0,0 days 00:00:00.000000000
2017-07-06 01:00:00,9.85,12.5,17.33,1,0 days 01:00:00.000000000
2017-07-06 02:00:00,11.69,14.78,29.2,2,0 days 02:00:00.000000000
2017-07-06 03:00:00,14.4,18.21,23.24,3,0 days 03:00:00.000000000
2017-07-06 04:00:00,11.53,14.82,18.27,4,0 days 04:00:00.000000000
2017-07-06 05:00:00,9.94,13.14,29.44,5,0 days 05:00:00.000000000
2017-07-06 06:00:00,18.89,25.77,45.96,6,0 days 06:00:00.000000000
2017-07-06 07:00:00,27.49,38.49,74.95,7,0 days 07:00:00.000000000
2017-07-06 08:00:00,9.46,13.41,24.37,8,0 days 08:00:00.000000000
2017-07-06 09:00:00,4.0,5.95,18.32,9,0 days 09:00:00.000000000
2017-07-06 10:00:00,1.81,3.12,16.35,10,0 days 10:00:00.000000000
2017-07-06 11:00:00,1.83,2.97,18.61,11,0 days 11:00:00.000000000
2017-07-06 12:00:00,1.79,2.86,15.99,12,0 days 12:00:00.000000000
2017-07-06 13:00:00,13.07,38.77,431.3,13,0 days 13:00:00.000000000
2017-07-06 14:00:00,,,,14,0 days 14:00:00.000000000
2017-07-06 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-06 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-06 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-06 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-06 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-06 20:00:00,14.86,25.79,53.86,20,0 days 20:00:00.000000000
2017-07-06 21:00:00,5.53,9.65,33.86,21,0 days 21:00:00.000000000
2017-07-06 22:00:00,4.08,7.08,22.75,22,0 days 22:00:00.000000000
2017-07-06 23:00:00,3.17,5.19,10.78,23,0 days 23:00:00.000000000
2017-07-07 00:00:00,2.67,4.39,9.61,0,0 days 00:00:00.000000000
2017-07-07 01:00:00,4.62,7.78,17.51,1,0 days 01:00:00.000000000
2017-07-07 02:00:00,5.74,9.5,19.28,2,0 days 02:00:00.000000000
2017-07-07 03:00:00,4.55,7.2,14.82,3,0 days 03:00:00.000000000
2017-07-07 04:00:00,4.38,6.68,11.99,4,0 days 04:00:00.000000000
2017-07-07 05:00:00,3.63,5.48,14.6,5,0 days 05:00:00.000000000
2017-07-07 06:00:00,6.55,9.64,29.61,6,0 days 06:00:00.000000000
2017-07-07 07:00:00,5.82,8.6,18.9,7,0 days 07:00:00.000000000
2017-07-07 08:00:00,6.76,10.5,21.63,8,0 days 08:00:00.000000000
2017-07-07 09:00:00,7.93,11.51,20.68,9,0 days 09:00:00.000000000
2017-07-07 10:00:00,5.56,8.25,17.1,10,0 days 10:00:00.000000000
2017-07-07 11:00:00,,,,11,0 days 11:00:00.000000000
2017-07-07 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-07 13:00:00,,,,13,0 days 13:00:00.000000000
2017-07-07 14:00:00,,,,14,0 days 14:00:00.000000000
2017-07-07 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-07 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-07 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-07 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-07 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-07 20:00:00,,,,20,0 days 20:00:00.000000000
2017-07-07 21:00:00,,,,21,0 days 21:00:00.000000000
2017-07-07 22:00:00,,,,22,0 days 22:00:00.000000000
2017-07-07 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-08 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-08 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-08 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-08 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-08 04:00:00,,,,4,0 days 04:00:00.000000000
2017-07-08 05:00:00,,,,5,0 days 05:00:00.000000000
2017-07-08 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-08 07:00:00,,,,7,0 days 07:00:00.000000000
2017-07-08 08:00:00,,,,8,0 days 08:00:00.000000000
2017-07-08 09:00:00,,,,9,0 days 09:00:00.000000000
2017-07-08 10:00:00,,,,10,0 days 10:00:00.000000000
2017-07-08 11:00:00,,,,11,0 days 11:00:00.000000000
2017-07-08 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-08 13:00:00,,,,13,0 days 13:00:00.000000000
2017-07-08 14:00:00,,,,14,0 days 14:00:00.000000000
2017-07-08 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-08 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-08 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-08 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-08 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-08 20:00:00,,,,20,0 days 20:00:00.000000000
2017-07-08 21:00:00,,,,21,0 days 21:00:00.000000000
2017-07-08 22:00:00,,,,22,0 days 22:00:00.000000000
2017-07-08 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-09 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-09 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-09 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-09 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-09 04:00:00,,,,4,0 days 04:00:00.000000000
2017-07-09 05:00:00,,,,5,0 days 05:00:00.000000000
2017-07-09 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-09 07:00:00,,,,7,0 days 07:00:00.000000000
2017-07-09 08:00:00,,,,8,0 days 08:00:00.000000000
2017-07-09 09:00:00,,,,9,0 days 09:00:00.000000000
2017-07-09 10:00:00,,,,10,0 days 10:00:00.000000000
2017-07-09 11:00:00,,,,11,0 days 11:00:00.000000000
2017-07-09 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-09 13:00:00,,,,13,0 days 13:00:00.000000000
2017-07-09 14:00:00,12.75,20.9,101.19,14,0 days 14:00:00.000000000
2017-07-09 15:00:00,14.43,28.54,239.89,15,0 days 15:00:00.000000000
2017-07-09 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-09 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-09 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-09 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-09 20:00:00,,,,20,0 days 20:00:00.000000000
2017-07-09 21:00:00,,,,21,0 days 21:00:00.000000000
2017-07-09 22:00:00,,,,22,0 days 22:00:00.000000000
2017-07-09 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-10 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-10 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-10 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-10 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-10 04:00:00,,,,4,0 days 04:00:00.000000000
2017-07-10 05:00:00,,,,5,0 days 05:00:00.000000000
2017-07-10 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-10 07:00:00,,,,7,0 days 07:00:00.000000000
2017-07-10 08:00:00,,,,8,0 days 08:00:00.000000000
2017-07-10 09:00:00,,,,9,0 days 09:00:00.000000000
2017-07-10 10:00:00,,,,10,0 days 10:00:00.000000000
2017-07-10 11:00:00,3.69,5.5,16.55,11,0 days 11:00:00.000000000
2017-07-10 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-10 13:00:00,,,,13,0 days 13:00:00.000000000
2017-07-10 14:00:00,,,,14,0 days 14:00:00.000000000
2017-07-10 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-10 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-10 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-10 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-10 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-10 20:00:00,,,,20,0 days 20:00:00.000000000
2017-07-10 21:00:00,,,,21,0 days 21:00:00.000000000
2017-07-10 22:00:00,,,,22,0 days 22:00:00.000000000
2017-07-10 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-11 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-11 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-11 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-11 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-11 04:00:00,,,,4,0 days 04:00:00.000000000
2017-07-11 05:00:00,,,,5,0 days 05:00:00.000000000
2017-07-11 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-11 07:00:00,,,,7,0 days 07:00:00.000000000
2017-07-11 08:00:00,,,,8,0 days 08:00:00.000000000
2017-07-11 09:00:00,,,,9,0 days 09:00:00.000000000
2017-07-11 10:00:00,,,,10,0 days 10:00:00.000000000
2017-07-11 11:00:00,,,,11,0 days 11:00:00.000000000
2017-07-11 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-11 13:00:00,,,,13,0 days 13:00:00.000000000
2017-07-11 14:00:00,,,,14,0 days 14:00:00.000000000
2017-07-11 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-11 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-11 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-11 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-11 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-11 20:00:00,,,,20,0 days 20:00:00.000000000
2017-07-11 21:00:00,,,,21,0 days 21:00:00.000000000
2017-07-11 22:00:00,,,,22,0 days 22:00:00.000000000
2017-07-11 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-12 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-12 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-12 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-12 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-12 04:00:00,,,,4,0 days 04:00:00.000000000
2017-07-12 05:00:00,,,,5,0 days 05:00:00.000000000
2017-07-12 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-12 07:00:00,18.94,27.72,60.05,7,0 days 07:00:00.000000000
2017-07-12 08:00:00,18.09,26.67,47.16,8,0 days 08:00:00.000000000
2017-07-12 09:00:00,14.69,20.61,39.78,9,0 days 09:00:00.000000000
2017-07-12 10:00:00,,,,10,0 days 10:00:00.000000000
2017-07-12 11:00:00,,,,11,0 days 11:00:00.000000000
2017-07-12 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-12 13:00:00,,,,13,0 days 13:00:00.000000000
2017-07-12 14:00:00,,,,14,0 days 14:00:00.000000000
2017-07-12 15:00:00,,,,15,0 days 15:00:00.000000000
2017-07-12 16:00:00,,,,16,0 days 16:00:00.000000000
2017-07-12 17:00:00,,,,17,0 days 17:00:00.000000000
2017-07-12 18:00:00,,,,18,0 days 18:00:00.000000000
2017-07-12 19:00:00,,,,19,0 days 19:00:00.000000000
2017-07-12 20:00:00,,,,20,0 days 20:00:00.000000000
2017-07-12 21:00:00,,,,21,0 days 21:00:00.000000000
2017-07-12 22:00:00,,,,22,0 days 22:00:00.000000000
2017-07-12 23:00:00,,,,23,0 days 23:00:00.000000000
2017-07-13 00:00:00,,,,0,0 days 00:00:00.000000000
2017-07-13 01:00:00,,,,1,0 days 01:00:00.000000000
2017-07-13 02:00:00,,,,2,0 days 02:00:00.000000000
2017-07-13 03:00:00,,,,3,0 days 03:00:00.000000000
2017-07-13 04:00:00,,,,4,0 days 04:00:00.000000000
2017-07-13 05:00:00,,,,5,0 days 05:00:00.000000000
2017-07-13 06:00:00,,,,6,0 days 06:00:00.000000000
2017-07-13 07:00:00,,,,7,0 days 07:00:00.000000000
2017-07-13 08:00:00,,,,8,0 days 08:00:00.000000000
2017-07-13 09:00:00,,,,9,0 days 09:00:00.000000000
2017-07-13 10:00:00,25.99,33.49,59.13,10,0 days 10:00:00.000000000
2017-07-13 11:00:00,,,,11,0 days 11:00:00.000000000
2017-07-13 12:00:00,,,,12,0 days 12:00:00.000000000
2017-07-13 13:00:00,20.74,24.81,44.86,13,0 days 13:00:00.000000000
2017-07-13 14:00:00,20.66,24.54,39.12,14,0 days 14:00:00.000000000
