TimeStamp,PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2019-04-13 00:00:00,26.91,32.17,0,0 days 00:00:00.000000000
2019-04-13 01:00:00,14.7,17.24,1,0 days 01:00:00.000000000
2019-04-13 02:00:00,14.53,16.67,2,0 days 02:00:00.000000000
2019-04-13 03:00:00,13.77,15.92,3,0 days 03:00:00.000000000
2019-04-13 04:00:00,36.89,43.36,4,0 days 04:00:00.000000000
2019-04-13 05:00:00,37.59,44.15,5,0 days 05:00:00.000000000
2019-04-13 06:00:00,63.99,73.35,6,0 days 06:00:00.000000000
2019-04-13 07:00:00,69.53,79.08,7,0 days 07:00:00.000000000
2019-04-13 08:00:00,68.26,78.51,8,0 days 08:00:00.000000000
2019-04-13 09:00:00,60.18,70.24,9,0 days 09:00:00.000000000
2019-04-13 10:00:00,42.67,51.25,10,0 days 10:00:00.000000000
2019-04-13 11:00:00,33.17,38.72,11,0 days 11:00:00.000000000
2019-04-13 12:00:00,32.0,36.96,12,0 days 12:00:00.000000000
2019-04-13 13:00:00,31.37,36.14,13,0 days 13:00:00.000000000
2019-04-13 14:00:00,30.67,36.04,14,0 days 14:00:00.000000000
2019-04-13 15:00:00,32.31,38.04,15,0 days 15:00:00.000000000
2019-04-13 16:00:00,30.96,36.84,16,0 days 16:00:00.000000000
2019-04-13 17:00:00,32.1,38.0,17,0 days 17:00:00.000000000
2019-04-13 18:00:00,42.35,51.68,18,0 days 18:00:00.000000000
2019-04-13 19:00:00,50.88,60.93,19,0 days 19:00:00.000000000
2019-04-13 20:00:00,64.55,76.0,20,0 days 20:00:00.000000000
2019-04-13 21:00:00,88.65,100.86,21,0 days 21:00:00.000000000
2019-04-13 22:00:00,59.58,71.17,22,0 days 22:00:00.000000000
2019-04-13 23:00:00,58.07,69.82,23,0 days 23:00:00.000000000
2019-04-14 00:00:00,63.21,75.82,0,0 days 00:00:00.000000000
2019-04-14 01:00:00,41.39,51.17,1,0 days 01:00:00.000000000
2019-04-14 02:00:00,38.87,47.8,2,0 days 02:00:00.000000000
2019-04-14 03:00:00,35.91,43.24,3,0 days 03:00:00.000000000
2019-04-14 04:00:00,27.56,32.21,4,0 days 04:00:00.000000000
2019-04-14 05:00:00,15.23,17.68,5,0 days 05:00:00.000000000
2019-04-14 06:00:00,35.96,41.41,6,0 days 06:00:00.000000000
2019-04-14 07:00:00,80.66,96.31,7,0 days 07:00:00.000000000
2019-04-14 08:00:00,93.15,102.73,8,0 days 08:00:00.000000000
2019-04-14 09:00:00,91.97,100.77,9,0 days 09:00:00.000000000
2019-04-14 10:00:00,63.31,72.32,10,0 days 10:00:00.000000000
2019-04-14 11:00:00,44.15,54.52,11,0 days 11:00:00.000000000
2019-04-14 12:00:00,34.18,40.12,12,0 days 12:00:00.000000000
2019-04-14 13:00:00,33.59,39.2,13,0 days 13:00:00.000000000
2019-04-14 14:00:00,34.89,41.67,14,0 days 14:00:00.000000000
2019-04-14 15:00:00,30.34,35.54,15,0 days 15:00:00.000000000
2019-04-14 16:00:00,30.18,35.65,16,0 days 16:00:00.000000000
2019-04-14 17:00:00,45.25,53.77,17,0 days 17:00:00.000000000
2019-04-14 18:00:00,44.64,53.8,18,0 days 18:00:00.000000000
2019-04-14 19:00:00,47.42,58.79,19,0 days 19:00:00.000000000
2019-04-14 20:00:00,58.04,70.5,20,0 days 20:00:00.000000000
2019-04-14 21:00:00,79.34,91.76,21,0 days 21:00:00.000000000
2019-04-14 22:00:00,62.15,73.44,22,0 days 22:00:00.000000000
2019-04-14 23:00:00,44.94,55.6,23,0 days 23:00:00.000000000
2019-04-15 00:00:00,34.94,40.43,0,0 days 00:00:00.000000000
2019-04-15 01:00:00,25.33,28.8,1,0 days 01:00:00.000000000
2019-04-15 02:00:00,22.57,25.6,2,0 days 02:00:00.000000000
2019-04-15 03:00:00,23.87,27.4,3,0 days 03:00:00.000000000
2019-04-15 04:00:00,30.28,34.2,4,0 days 04:00:00.000000000
2019-04-15 05:00:00,36.01,42.17,5,0 days 05:00:00.000000000
2019-04-15 06:00:00,83.34,92.72,6,0 days 06:00:00.000000000
2019-04-15 07:00:00,103.69,114.24,7,0 days 07:00:00.000000000
2019-04-15 08:00:00,100.67,108.79,8,0 days 08:00:00.000000000
2019-04-15 09:00:00,113.82,122.2,9,0 days 09:00:00.000000000
2019-04-15 10:00:00,97.11,107.38,10,0 days 10:00:00.000000000
2019-04-15 11:00:00,37.41,45.14,11,0 days 11:00:00.000000000
2019-04-15 12:00:00,31.17,36.78,12,0 days 12:00:00.000000000
2019-04-15 13:00:00,28.38,33.52,13,0 days 13:00:00.000000000
2019-04-15 14:00:00,24.57,28.57,14,0 days 14:00:00.000000000
2019-04-15 15:00:00,23.17,27.11,15,0 days 15:00:00.000000000
2019-04-15 16:00:00,28.46,33.33,16,0 days 16:00:00.000000000
2019-04-15 17:00:00,31.77,37.79,17,0 days 17:00:00.000000000
2019-04-15 18:00:00,61.75,72.94,18,0 days 18:00:00.000000000
2019-04-15 19:00:00,49.04,60.96,19,0 days 19:00:00.000000000
2019-04-15 20:00:00,81.08,92.94,20,0 days 20:00:00.000000000
2019-04-15 21:00:00,150.19,163.34,21,0 days 21:00:00.000000000
2019-04-15 22:00:00,98.57,110.58,22,0 days 22:00:00.000000000
2019-04-15 23:00:00,47.64,58.13,23,0 days 23:00:00.000000000
2019-04-16 00:00:00,39.43,47.3,0,0 days 00:00:00.000000000
2019-04-16 01:00:00,31.43,36.62,1,0 days 01:00:00.000000000
2019-04-16 02:00:00,36.89,44.05,2,0 days 02:00:00.000000000
2019-04-16 03:00:00,35.38,41.72,3,0 days 03:00:00.000000000
2019-04-16 04:00:00,34.05,40.3,4,0 days 04:00:00.000000000
2019-04-16 05:00:00,61.06,71.94,5,0 days 05:00:00.000000000
2019-04-16 06:00:00,101.36,111.4,6,0 days 06:00:00.000000000
2019-04-16 07:00:00,112.84,122.69,7,0 days 07:00:00.000000000
2019-04-16 08:00:00,68.44,78.88,8,0 days 08:00:00.000000000
2019-04-16 09:00:00,62.03,72.48,9,0 days 09:00:00.000000000
2019-04-16 10:00:00,54.54,63.78,10,0 days 10:00:00.000000000
2019-04-16 11:00:00,41.65,50.73,11,0 days 11:00:00.000000000
2019-04-16 12:00:00,34.03,40.18,12,0 days 12:00:00.000000000
2019-04-16 13:00:00,33.48,39.73,13,0 days 13:00:00.000000000
2019-04-16 14:00:00,31.28,36.66,14,0 days 14:00:00.000000000
2019-04-16 15:00:00,26.8,31.07,15,0 days 15:00:00.000000000
2019-04-16 16:00:00,28.85,34.08,16,0 days 16:00:00.000000000
2019-04-16 17:00:00,46.09,55.75,17,0 days 17:00:00.000000000
2019-04-16 18:00:00,54.82,64.92,18,0 days 18:00:00.000000000
2019-04-16 19:00:00,72.42,83.34,19,0 days 19:00:00.000000000
2019-04-16 20:00:00,71.58,81.6,20,0 days 20:00:00.000000000
2019-04-16 21:00:00,45.33,55.71,21,0 days 21:00:00.000000000
2019-04-16 22:00:00,43.81,53.72,22,0 days 22:00:00.000000000
2019-04-16 23:00:00,26.56,31.6,23,0 days 23:00:00.000000000
2019-04-17 00:00:00,30.39,36.8,0,0 days 00:00:00.000000000
2019-04-17 01:00:00,24.61,29.09,1,0 days 01:00:00.000000000
2019-04-17 02:00:00,27.09,31.19,2,0 days 02:00:00.000000000
2019-04-17 03:00:00,26.5,31.02,3,0 days 03:00:00.000000000
2019-04-17 04:00:00,29.43,34.33,4,0 days 04:00:00.000000000
2019-04-17 05:00:00,40.9,49.39,5,0 days 05:00:00.000000000
2019-04-17 06:00:00,72.11,83.01,6,0 days 06:00:00.000000000
2019-04-17 07:00:00,75.79,88.09,7,0 days 07:00:00.000000000
2019-04-17 08:00:00,88.5,99.8,8,0 days 08:00:00.000000000
2019-04-17 09:00:00,101.57,113.01,9,0 days 09:00:00.000000000
2019-04-17 10:00:00,81.37,92.43,10,0 days 10:00:00.000000000
2019-04-17 11:00:00,62.13,74.95,11,0 days 11:00:00.000000000
2019-04-17 12:00:00,73.39,88.47,12,0 days 12:00:00.000000000
2019-04-17 13:00:00,39.11,47.02,13,0 days 13:00:00.000000000
2019-04-17 14:00:00,32.37,38.29,14,0 days 14:00:00.000000000
2019-04-17 15:00:00,34.16,40.12,15,0 days 15:00:00.000000000
2019-04-17 16:00:00,35.19,41.84,16,0 days 16:00:00.000000000
2019-04-17 17:00:00,60.52,71.36,17,0 days 17:00:00.000000000
2019-04-17 18:00:00,86.17,97.93,18,0 days 18:00:00.000000000
2019-04-17 19:00:00,96.14,107.74,19,0 days 19:00:00.000000000
2019-04-17 20:00:00,68.31,79.6,20,0 days 20:00:00.000000000
2019-04-17 21:00:00,85.44,100.1,21,0 days 21:00:00.000000000
2019-04-17 22:00:00,54.51,67.0,22,0 days 22:00:00.000000000
2019-04-17 23:00:00,66.51,78.89,23,0 days 23:00:00.000000000
2019-04-18 00:00:00,62.5,76.09,0,0 days 00:00:00.000000000
2019-04-18 01:00:00,91.55,106.1,1,0 days 01:00:00.000000000
2019-04-18 02:00:00,56.5,68.46,2,0 days 02:00:00.000000000
2019-04-18 03:00:00,48.81,59.24,3,0 days 03:00:00.000000000
2019-04-18 04:00:00,47.59,56.01,4,0 days 04:00:00.000000000
2019-04-18 05:00:00,57.19,68.09,5,0 days 05:00:00.000000000
2019-04-18 06:00:00,135.53,148.84,6,0 days 06:00:00.000000000
2019-04-18 07:00:00,170.77,190.11,7,0 days 07:00:00.000000000
2019-04-18 08:00:00,126.03,141.99,8,0 days 08:00:00.000000000
2019-04-18 09:00:00,82.55,93.61,9,0 days 09:00:00.000000000
2019-04-18 10:00:00,64.52,74.89,10,0 days 10:00:00.000000000
2019-04-18 11:00:00,35.66,42.43,11,0 days 11:00:00.000000000
2019-04-18 12:00:00,38.67,45.05,12,0 days 12:00:00.000000000
2019-04-18 13:00:00,33.28,39.22,13,0 days 13:00:00.000000000
2019-04-18 14:00:00,27.91,32.75,14,0 days 14:00:00.000000000
2019-04-18 15:00:00,31.75,37.13,15,0 days 15:00:00.000000000
2019-04-18 16:00:00,26.18,31.45,16,0 days 16:00:00.000000000
2019-04-18 17:00:00,34.05,40.79,17,0 days 17:00:00.000000000
2019-04-18 18:00:00,42.66,51.7,18,0 days 18:00:00.000000000
2019-04-18 19:00:00,92.99,107.61,19,0 days 19:00:00.000000000
2019-04-18 20:00:00,83.67,95.66,20,0 days 20:00:00.000000000
2019-04-18 21:00:00,86.06,96.16,21,0 days 21:00:00.000000000
2019-04-18 22:00:00,55.91,67.94,22,0 days 22:00:00.000000000
2019-04-18 23:00:00,49.45,61.91,23,0 days 23:00:00.000000000
2019-04-19 00:00:00,45.96,57.25,0,0 days 00:00:00.000000000
2019-04-19 01:00:00,37.87,46.8,1,0 days 01:00:00.000000000
2019-04-19 02:00:00,30.78,36.81,2,0 days 02:00:00.000000000
2019-04-19 03:00:00,36.77,43.27,3,0 days 03:00:00.000000000
2019-04-19 04:00:00,41.54,50.35,4,0 days 04:00:00.000000000
2019-04-19 05:00:00,58.14,68.7,5,0 days 05:00:00.000000000
2019-04-19 06:00:00,85.45,97.07,6,0 days 06:00:00.000000000
2019-04-19 07:00:00,117.31,129.77,7,0 days 07:00:00.000000000
2019-04-19 08:00:00,82.37,92.94,8,0 days 08:00:00.000000000
2019-04-19 09:00:00,67.22,78.58,9,0 days 09:00:00.000000000
2019-04-19 10:00:00,77.24,88.75,10,0 days 10:00:00.000000000
2019-04-19 11:00:00,43.52,50.26,11,0 days 11:00:00.000000000
2019-04-19 12:00:00,32.73,38.23,12,0 days 12:00:00.000000000
2019-04-19 13:00:00,39.0,46.82,13,0 days 13:00:00.000000000
2019-04-19 14:00:00,35.42,41.58,14,0 days 14:00:00.000000000
2019-04-19 15:00:00,30.48,36.12,15,0 days 15:00:00.000000000
2019-04-19 16:00:00,69.75,82.79,16,0 days 16:00:00.000000000
2019-04-19 17:00:00,78.82,94.53,17,0 days 17:00:00.000000000
2019-04-19 18:00:00,63.66,75.73,18,0 days 18:00:00.000000000
2019-04-19 19:00:00,60.08,71.95,19,0 days 19:00:00.000000000
2019-04-19 20:00:00,89.8,99.41,20,0 days 20:00:00.000000000
2019-04-19 21:00:00,60.72,71.84,21,0 days 21:00:00.000000000
2019-04-19 22:00:00,57.45,67.52,22,0 days 22:00:00.000000000
2019-04-19 23:00:00,49.05,58.38,23,0 days 23:00:00.000000000
2019-04-20 00:00:00,33.13,40.6,0,0 days 00:00:00.000000000
2019-04-20 01:00:00,22.73,27.0,1,0 days 01:00:00.000000000
2019-04-20 02:00:00,27.28,32.23,2,0 days 02:00:00.000000000
2019-04-20 03:00:00,23.51,27.55,3,0 days 03:00:00.000000000
2019-04-20 04:00:00,38.01,44.55,4,0 days 04:00:00.000000000
2019-04-20 05:00:00,60.96,70.62,5,0 days 05:00:00.000000000
2019-04-20 06:00:00,57.98,68.34,6,0 days 06:00:00.000000000
2019-04-20 07:00:00,64.64,74.41,7,0 days 07:00:00.000000000
2019-04-20 08:00:00,52.33,63.27,8,0 days 08:00:00.000000000
2019-04-20 09:00:00,66.42,78.06,9,0 days 09:00:00.000000000
2019-04-20 10:00:00,53.88,65.09,10,0 days 10:00:00.000000000
2019-04-20 11:00:00,43.67,53.04,11,0 days 11:00:00.000000000
2019-04-20 12:00:00,39.77,46.76,12,0 days 12:00:00.000000000
2019-04-20 13:00:00,38.51,45.58,13,0 days 13:00:00.000000000
2019-04-20 14:00:00,38.74,45.89,14,0 days 14:00:00.000000000
2019-04-20 15:00:00,35.65,42.13,15,0 days 15:00:00.000000000
2019-04-20 16:00:00,37.49,45.3,16,0 days 16:00:00.000000000
2019-04-20 17:00:00,42.49,52.78,17,0 days 17:00:00.000000000
2019-04-20 18:00:00,70.94,81.93,18,0 days 18:00:00.000000000
2019-04-20 19:00:00,92.54,104.23,19,0 days 19:00:00.000000000
2019-04-20 20:00:00,234.13,252.65,20,0 days 20:00:00.000000000
2019-04-20 21:00:00,80.17,91.94,21,0 days 21:00:00.000000000
2019-04-20 22:00:00,66.41,79.44,22,0 days 22:00:00.000000000
2019-04-20 23:00:00,78.79,91.88,23,0 days 23:00:00.000000000
2019-04-21 00:00:00,93.56,106.05,0,0 days 00:00:00.000000000
2019-04-21 01:00:00,65.02,76.38,1,0 days 01:00:00.000000000
2019-04-21 02:00:00,58.41,70.62,2,0 days 02:00:00.000000000
2019-04-21 03:00:00,51.29,64.14,3,0 days 03:00:00.000000000
2019-04-21 04:00:00,34.66,42.2,4,0 days 04:00:00.000000000
2019-04-21 05:00:00,22.37,27.15,5,0 days 05:00:00.000000000
2019-04-21 06:00:00,38.08,44.21,6,0 days 06:00:00.000000000
2019-04-21 07:00:00,50.0,59.48,7,0 days 07:00:00.000000000
2019-04-21 08:00:00,55.92,66.86,8,0 days 08:00:00.000000000
2019-04-21 09:00:00,52.1,63.5,9,0 days 09:00:00.000000000
2019-04-21 10:00:00,50.18,58.68,10,0 days 10:00:00.000000000
2019-04-21 11:00:00,27.41,31.52,11,0 days 11:00:00.000000000
2019-04-21 12:00:00,29.09,34.16,12,0 days 12:00:00.000000000
2019-04-21 13:00:00,24.39,28.26,13,0 days 13:00:00.000000000
2019-04-21 14:00:00,25.14,28.96,14,0 days 14:00:00.000000000
2019-04-21 15:00:00,18.18,20.79,15,0 days 15:00:00.000000000
2019-04-21 16:00:00,23.69,28.21,16,0 days 16:00:00.000000000
2019-04-21 17:00:00,35.6,42.34,17,0 days 17:00:00.000000000
2019-04-21 18:00:00,57.55,68.74,18,0 days 18:00:00.000000000
2019-04-21 19:00:00,48.53,58.94,19,0 days 19:00:00.000000000
2019-04-21 20:00:00,43.88,52.96,20,0 days 20:00:00.000000000
2019-04-21 21:00:00,39.75,47.54,21,0 days 21:00:00.000000000
2019-04-21 22:00:00,30.52,36.49,22,0 days 22:00:00.000000000
2019-04-21 23:00:00,32.54,38.37,23,0 days 23:00:00.000000000
2019-04-22 00:00:00,28.96,34.34,0,0 days 00:00:00.000000000
2019-04-22 01:00:00,25.81,30.45,1,0 days 01:00:00.000000000
2019-04-22 02:00:00,24.71,28.48,2,0 days 02:00:00.000000000
2019-04-22 03:00:00,9.1,11.6,3,0 days 03:00:00.000000000
2019-04-22 04:00:00,8.87,10.63,4,0 days 04:00:00.000000000
2019-04-22 05:00:00,10.43,12.42,5,0 days 05:00:00.000000000
2019-04-22 06:00:00,23.57,27.47,6,0 days 06:00:00.000000000
2019-04-22 07:00:00,59.34,66.68,7,0 days 07:00:00.000000000
2019-04-22 08:00:00,67.78,76.71,8,0 days 08:00:00.000000000
2019-04-22 09:00:00,81.27,91.2,9,0 days 09:00:00.000000000
2019-04-22 10:00:00,50.9,59.56,10,0 days 10:00:00.000000000
2019-04-22 11:00:00,34.91,40.49,11,0 days 11:00:00.000000000
2019-04-22 12:00:00,26.77,30.81,12,0 days 12:00:00.000000000
2019-04-22 13:00:00,21.82,24.96,13,0 days 13:00:00.000000000
2019-04-22 14:00:00,23.55,27.31,14,0 days 14:00:00.000000000
2019-04-22 15:00:00,23.06,26.79,15,0 days 15:00:00.000000000
2019-04-22 16:00:00,22.68,25.93,16,0 days 16:00:00.000000000
2019-04-22 17:00:00,23.61,27.13,17,0 days 17:00:00.000000000
2019-04-22 18:00:00,28.75,33.54,18,0 days 18:00:00.000000000
2019-04-22 19:00:00,50.26,60.83,19,0 days 19:00:00.000000000
2019-04-22 20:00:00,70.38,81.99,20,0 days 20:00:00.000000000
2019-04-22 21:00:00,68.28,76.55,21,0 days 21:00:00.000000000
2019-04-22 22:00:00,34.96,41.95,22,0 days 22:00:00.000000000
2019-04-22 23:00:00,34.96,41.34,23,0 days 23:00:00.000000000
2019-04-23 00:00:00,41.74,49.04,0,0 days 00:00:00.000000000
2019-04-23 01:00:00,11.85,13.96,1,0 days 01:00:00.000000000
2019-04-23 02:00:00,11.27,13.36,2,0 days 02:00:00.000000000
2019-04-23 03:00:00,13.31,15.57,3,0 days 03:00:00.000000000
2019-04-23 04:00:00,13.53,15.78,4,0 days 04:00:00.000000000
2019-04-23 05:00:00,19.1,22.14,5,0 days 05:00:00.000000000
2019-04-23 06:00:00,29.51,34.63,6,0 days 06:00:00.000000000
2019-04-23 07:00:00,40.05,47.24,7,0 days 07:00:00.000000000
2019-04-23 08:00:00,46.28,56.61,8,0 days 08:00:00.000000000
2019-04-23 09:00:00,99.78,108.52,9,0 days 09:00:00.000000000
2019-04-23 10:00:00,36.69,42.2,10,0 days 10:00:00.000000000
2019-04-23 11:00:00,29.13,33.88,11,0 days 11:00:00.000000000
2019-04-23 12:00:00,33.16,39.29,12,0 days 12:00:00.000000000
2019-04-23 13:00:00,30.56,35.64,13,0 days 13:00:00.000000000
2019-04-23 14:00:00,41.73,47.81,14,0 days 14:00:00.000000000
2019-04-23 15:00:00,45.49,52.23,15,0 days 15:00:00.000000000
2019-04-23 16:00:00,54.33,62.0,16,0 days 16:00:00.000000000
2019-04-23 17:00:00,45.19,53.78,17,0 days 17:00:00.000000000
2019-04-23 18:00:00,67.95,76.98,18,0 days 18:00:00.000000000
2019-04-23 19:00:00,54.75,66.52,19,0 days 19:00:00.000000000
2019-04-23 20:00:00,77.42,89.17,20,0 days 20:00:00.000000000
2019-04-23 21:00:00,62.93,75.43,21,0 days 21:00:00.000000000
2019-04-23 22:00:00,59.4,70.35,22,0 days 22:00:00.000000000
2019-04-23 23:00:00,41.66,51.51,23,0 days 23:00:00.000000000
2019-04-24 00:00:00,41.02,51.68,0,0 days 00:00:00.000000000
2019-04-24 01:00:00,31.48,37.81,1,0 days 01:00:00.000000000
2019-04-24 02:00:00,36.06,41.1,2,0 days 02:00:00.000000000
2019-04-24 03:00:00,37.79,44.68,3,0 days 03:00:00.000000000
2019-04-24 04:00:00,29.71,33.84,4,0 days 04:00:00.000000000
2019-04-24 05:00:00,47.36,54.16,5,0 days 05:00:00.000000000
2019-04-24 06:00:00,101.32,112.6,6,0 days 06:00:00.000000000
2019-04-24 07:00:00,86.22,97.35,7,0 days 07:00:00.000000000
2019-04-24 08:00:00,103.46,116.43,8,0 days 08:00:00.000000000
2019-04-24 09:00:00,43.94,52.77,9,0 days 09:00:00.000000000
2019-04-24 10:00:00,40.05,46.86,10,0 days 10:00:00.000000000
2019-04-24 11:00:00,27.9,32.3,11,0 days 11:00:00.000000000
2019-04-24 12:00:00,23.4,27.24,12,0 days 12:00:00.000000000
2019-04-24 13:00:00,52.53,60.89,13,0 days 13:00:00.000000000
2019-04-24 14:00:00,39.27,46.66,14,0 days 14:00:00.000000000
2019-04-24 15:00:00,26.32,30.27,15,0 days 15:00:00.000000000
2019-04-24 16:00:00,40.97,49.91,16,0 days 16:00:00.000000000
2019-04-24 17:00:00,37.54,45.5,17,0 days 17:00:00.000000000
2019-04-24 18:00:00,41.93,51.48,18,0 days 18:00:00.000000000
2019-04-24 19:00:00,53.25,66.09,19,0 days 19:00:00.000000000
2019-04-24 20:00:00,66.99,78.34,20,0 days 20:00:00.000000000
2019-04-24 21:00:00,45.16,57.3,21,0 days 21:00:00.000000000
2019-04-24 22:00:00,102.15,118.38,22,0 days 22:00:00.000000000
2019-04-24 23:00:00,40.3,50.5,23,0 days 23:00:00.000000000
2019-04-25 00:00:00,37.99,46.27,0,0 days 00:00:00.000000000
2019-04-25 01:00:00,45.23,53.72,1,0 days 01:00:00.000000000
2019-04-25 02:00:00,37.21,42.84,2,0 days 02:00:00.000000000
2019-04-25 03:00:00,33.42,39.57,3,0 days 03:00:00.000000000
2019-04-25 04:00:00,40.5,49.91,4,0 days 04:00:00.000000000
2019-04-25 05:00:00,39.62,47.61,5,0 days 05:00:00.000000000
2019-04-25 06:00:00,56.4,66.15,6,0 days 06:00:00.000000000
2019-04-25 07:00:00,81.1,93.6,7,0 days 07:00:00.000000000
2019-04-25 08:00:00,58.89,70.71,8,0 days 08:00:00.000000000
2019-04-25 09:00:00,72.46,83.02,9,0 days 09:00:00.000000000
2019-04-25 10:00:00,62.85,73.77,10,0 days 10:00:00.000000000
2019-04-25 11:00:00,46.65,56.84,11,0 days 11:00:00.000000000
2019-04-25 12:00:00,42.18,51.11,12,0 days 12:00:00.000000000
2019-04-25 13:00:00,52.41,63.02,13,0 days 13:00:00.000000000
2019-04-25 14:00:00,67.98,79.32,14,0 days 14:00:00.000000000
2019-04-25 15:00:00,49.08,58.0,15,0 days 15:00:00.000000000
2019-04-25 16:00:00,31.43,36.55,16,0 days 16:00:00.000000000
2019-04-25 17:00:00,27.27,32.25,17,0 days 17:00:00.000000000
2019-04-25 18:00:00,45.7,55.68,18,0 days 18:00:00.000000000
2019-04-25 19:00:00,79.0,90.68,19,0 days 19:00:00.000000000
2019-04-25 20:00:00,70.11,81.68,20,0 days 20:00:00.000000000
2019-04-25 21:00:00,56.95,68.52,21,0 days 21:00:00.000000000
2019-04-25 22:00:00,51.42,63.07,22,0 days 22:00:00.000000000
2019-04-25 23:00:00,44.14,54.78,23,0 days 23:00:00.000000000
2019-04-26 00:00:00,35.02,42.03,0,0 days 00:00:00.000000000
2019-04-26 01:00:00,22.59,25.79,1,0 days 01:00:00.000000000
2019-04-26 02:00:00,10.2,12.52,2,0 days 02:00:00.000000000
2019-04-26 03:00:00,9.27,10.9,3,0 days 03:00:00.000000000
2019-04-26 04:00:00,10.31,12.08,4,0 days 04:00:00.000000000
2019-04-26 05:00:00,24.1,27.74,5,0 days 05:00:00.000000000
2019-04-26 06:00:00,33.82,38.99,6,0 days 06:00:00.000000000
2019-04-26 07:00:00,77.7,88.8,7,0 days 07:00:00.000000000
2019-04-26 08:00:00,53.77,64.19,8,0 days 08:00:00.000000000
2019-04-26 09:00:00,51.57,61.68,9,0 days 09:00:00.000000000
2019-04-26 10:00:00,88.19,96.56,10,0 days 10:00:00.000000000
2019-04-26 11:00:00,47.56,56.46,11,0 days 11:00:00.000000000
2019-04-26 12:00:00,45.25,54.39,12,0 days 12:00:00.000000000
2019-04-26 13:00:00,67.86,77.21,13,0 days 13:00:00.000000000
2019-04-26 14:00:00,31.41,36.51,14,0 days 14:00:00.000000000
2019-04-26 15:00:00,34.11,40.02,15,0 days 15:00:00.000000000
2019-04-26 16:00:00,33.37,39.46,16,0 days 16:00:00.000000000
2019-04-26 17:00:00,29.14,34.82,17,0 days 17:00:00.000000000
2019-04-26 18:00:00,57.3,67.7,18,0 days 18:00:00.000000000
2019-04-26 19:00:00,85.06,94.78,19,0 days 19:00:00.000000000
2019-04-26 20:00:00,68.25,77.94,20,0 days 20:00:00.000000000
2019-04-26 21:00:00,51.24,61.67,21,0 days 21:00:00.000000000
2019-04-26 22:00:00,67.11,78.81,22,0 days 22:00:00.000000000
2019-04-26 23:00:00,53.05,64.7,23,0 days 23:00:00.000000000
2019-04-27 00:00:00,47.09,58.36,0,0 days 00:00:00.000000000
2019-04-27 01:00:00,42.32,52.28,1,0 days 01:00:00.000000000
2019-04-27 02:00:00,39.25,48.05,2,0 days 02:00:00.000000000
2019-04-27 03:00:00,27.77,32.17,3,0 days 03:00:00.000000000
2019-04-27 04:00:00,19.74,22.71,4,0 days 04:00:00.000000000
2019-04-27 05:00:00,20.0,23.2,5,0 days 05:00:00.000000000
2019-04-27 06:00:00,36.93,42.65,6,0 days 06:00:00.000000000
2019-04-27 07:00:00,61.14,70.75,7,0 days 07:00:00.000000000
2019-04-27 08:00:00,54.5,64.23,8,0 days 08:00:00.000000000
2019-04-27 09:00:00,49.01,56.69,9,0 days 09:00:00.000000000
2019-04-27 10:00:00,45.89,53.69,10,0 days 10:00:00.000000000
2019-04-27 11:00:00,28.22,33.61,11,0 days 11:00:00.000000000
2019-04-27 12:00:00,32.17,38.94,12,0 days 12:00:00.000000000
2019-04-27 13:00:00,34.4,40.74,13,0 days 13:00:00.000000000
2019-04-27 14:00:00,29.09,34.27,14,0 days 14:00:00.000000000
2019-04-27 15:00:00,31.7,38.14,15,0 days 15:00:00.000000000
2019-04-27 16:00:00,26.84,31.97,16,0 days 16:00:00.000000000
2019-04-27 17:00:00,56.48,64.96,17,0 days 17:00:00.000000000
2019-04-27 18:00:00,107.26,118.0,18,0 days 18:00:00.000000000
2019-04-27 19:00:00,68.91,78.93,19,0 days 19:00:00.000000000
2019-04-27 20:00:00,73.26,83.61,20,0 days 20:00:00.000000000
2019-04-27 21:00:00,66.59,78.16,21,0 days 21:00:00.000000000
2019-04-27 22:00:00,70.16,82.37,22,0 days 22:00:00.000000000
2019-04-27 23:00:00,37.6,45.17,23,0 days 23:00:00.000000000
2019-04-28 00:00:00,28.13,33.17,0,0 days 00:00:00.000000000
2019-04-28 01:00:00,22.34,26.29,1,0 days 01:00:00.000000000
2019-04-28 02:00:00,25.88,30.45,2,0 days 02:00:00.000000000
2019-04-28 03:00:00,36.64,43.5,3,0 days 03:00:00.000000000
2019-04-28 04:00:00,33.7,39.81,4,0 days 04:00:00.000000000
2019-04-28 05:00:00,38.07,45.06,5,0 days 05:00:00.000000000
2019-04-28 06:00:00,65.64,76.32,6,0 days 06:00:00.000000000
2019-04-28 07:00:00,92.38,103.94,7,0 days 07:00:00.000000000
2019-04-28 08:00:00,107.49,119.57,8,0 days 08:00:00.000000000
2019-04-28 09:00:00,69.36,80.39,9,0 days 09:00:00.000000000
2019-04-28 10:00:00,52.34,62.72,10,0 days 10:00:00.000000000
2019-04-28 11:00:00,39.12,45.92,11,0 days 11:00:00.000000000
2019-04-28 12:00:00,34.18,40.12,12,0 days 12:00:00.000000000
2019-04-28 13:00:00,33.59,39.2,13,0 days 13:00:00.000000000
2019-04-28 14:00:00,33.27,38.79,14,0 days 14:00:00.000000000
2019-04-28 15:00:00,31.31,36.59,15,0 days 15:00:00.000000000
2019-04-28 16:00:00,36.74,43.07,16,0 days 16:00:00.000000000
