TimeStamp,PM1(Ug/m3),PM2.5(Ug/m3),PM10(Ug/m3),hour,Hour
2017-11-09 19:00:00,73.96,83.11,89.01,19,0 days 19:00:00.000000000
2017-11-09 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-09 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-09 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-09 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-10 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-10 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-10 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-10 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-10 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-10 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-10 06:00:00,8.78,10.73,23.18,6,0 days 06:00:00.000000000
2017-11-10 07:00:00,17.58,23.88,68.86,7,0 days 07:00:00.000000000
2017-11-10 08:00:00,5.79,8.01,19.35,8,0 days 08:00:00.000000000
2017-11-10 09:00:00,5.24,7.47,16.77,9,0 days 09:00:00.000000000
2017-11-10 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-10 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-10 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-10 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-10 14:00:00,50.0,57.17,90.75,14,0 days 14:00:00.000000000
2017-11-10 15:00:00,17.58,20.98,40.18,15,0 days 15:00:00.000000000
2017-11-10 16:00:00,27.3,33.04,65.0,16,0 days 16:00:00.000000000
2017-11-10 17:00:00,35.86,44.46,97.27,17,0 days 17:00:00.000000000
2017-11-10 18:00:00,67.4,78.46,124.0,18,0 days 18:00:00.000000000
2017-11-10 19:00:00,29.2,40.21,131.9,19,0 days 19:00:00.000000000
2017-11-10 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-10 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-10 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-10 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-11 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-11 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-11 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-11 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-11 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-11 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-11 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-11 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-11 08:00:00,,,,8,0 days 08:00:00.000000000
2017-11-11 09:00:00,,,,9,0 days 09:00:00.000000000
2017-11-11 10:00:00,,,,10,0 days 10:00:00.000000000
2017-11-11 11:00:00,,,,11,0 days 11:00:00.000000000
2017-11-11 12:00:00,,,,12,0 days 12:00:00.000000000
2017-11-11 13:00:00,,,,13,0 days 13:00:00.000000000
2017-11-11 14:00:00,,,,14,0 days 14:00:00.000000000
2017-11-11 15:00:00,,,,15,0 days 15:00:00.000000000
2017-11-11 16:00:00,,,,16,0 days 16:00:00.000000000
2017-11-11 17:00:00,,,,17,0 days 17:00:00.000000000
2017-11-11 18:00:00,,,,18,0 days 18:00:00.000000000
2017-11-11 19:00:00,,,,19,0 days 19:00:00.000000000
2017-11-11 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-11 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-11 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-11 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-12 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-12 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-12 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-12 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-12 04:00:00,,,,4,0 days 04:00:00.000000000
2017-11-12 05:00:00,,,,5,0 days 05:00:00.000000000
2017-11-12 06:00:00,,,,6,0 days 06:00:00.000000000
2017-11-12 07:00:00,,,,7,0 days 07:00:00.000000000
2017-11-12 08:00:00,21.06,33.25,94.49,8,0 days 08:00:00.000000000
2017-11-12 09:00:00,12.7,16.66,47.31,9,0 days 09:00:00.000000000
2017-11-12 10:00:00,9.76,16.6,83.98,10,0 days 10:00:00.000000000
2017-11-12 11:00:00,11.26,13.49,21.34,11,0 days 11:00:00.000000000
2017-11-12 12:00:00,13.92,16.47,27.73,12,0 days 12:00:00.000000000
2017-11-12 13:00:00,10.61,14.55,44.63,13,0 days 13:00:00.000000000
2017-11-12 14:00:00,9.59,11.7,29.12,14,0 days 14:00:00.000000000
2017-11-12 15:00:00,15.53,19.41,43.26,15,0 days 15:00:00.000000000
2017-11-12 16:00:00,47.81,60.29,151.05,16,0 days 16:00:00.000000000
2017-11-12 17:00:00,40.33,48.17,83.25,17,0 days 17:00:00.000000000
2017-11-12 18:00:00,29.6,35.33,64.15,18,0 days 18:00:00.000000000
2017-11-12 19:00:00,203684023529449.9,46.07,69.91,19,0 days 19:00:00.000000000
2017-11-12 20:00:00,,,,20,0 days 20:00:00.000000000
2017-11-12 21:00:00,,,,21,0 days 21:00:00.000000000
2017-11-12 22:00:00,,,,22,0 days 22:00:00.000000000
2017-11-12 23:00:00,,,,23,0 days 23:00:00.000000000
2017-11-13 00:00:00,,,,0,0 days 00:00:00.000000000
2017-11-13 01:00:00,,,,1,0 days 01:00:00.000000000
2017-11-13 02:00:00,,,,2,0 days 02:00:00.000000000
2017-11-13 03:00:00,,,,3,0 days 03:00:00.000000000
2017-11-13 04:00:00,23.08,30.25,71.26,4,0 days 04:00:00.000000000
2017-11-13 05:00:00,14.42,18.2,47.57,5,0 days 05:00:00.000000000
2017-11-13 06:00:00,12.91,17.64,52.6,6,0 days 06:00:00.000000000
2017-11-13 07:00:00,8.18,11.74,36.86,7,0 days 07:00:00.000000000
2017-11-13 08:00:00,9.62,15.53,61.31,8,0 days 08:00:00.000000000
2017-11-13 09:00:00,4.69,6.76,24.46,9,0 days 09:00:00.000000000
2017-11-13 10:00:00,3.81,5.39,23.03,10,0 days 10:00:00.000000000
2017-11-13 11:00:00,5.65,7.83,19.91,11,0 days 11:00:00.000000000
2017-11-13 12:00:00,8.14,9.67,15.91,12,0 days 12:00:00.000000000
2017-11-13 13:00:00,11.82,14.65,34.24,13,0 days 13:00:00.000000000
